Event_id,Timestamp,Db_instance,Db_user,Query_type,Table_name,Rows_returned,Rows_modified,Execution_time_ms,Cpu_db_usage_percent,Memory_db_usage_percent,Lock_wait_time_ms,Deadlock_flag,Full_table_scan_flag,Index_usage_flag,Active_sessions,Connection_pool_usage_percent,Transaction_log_growth_mb,Backup_running_flag,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
DB02374,5/29/2025 5:06,DB01,admin,DELETE,loans,110,11,114.08,48.56,47.72,126,0,0,1,25,55.96,20,1,0,Normal,0,0.1413027173860338,0.1913719312350353,0.028418208,0.20411801,0,0,0,0
DB02375,2/11/2025 15:19,DB02,etl_user,SELECT,audit_logs,71,22,71.69,52.51,46.97,253,0,0,1,27,65.04,28,0,0,Normal,0,0.12948427859656733,0.12630850769468313,0.014774979,0.24736935,0,0,0,0
DB02376,3/2/2025 1:13,DB01,admin,UPDATE,loans,145,41,119.47,37.25,45.64,88,0,0,1,17,50.37,21,0,0,Normal,0,0.21237541495234705,0.23873708049866374,0.057283316,0.34110585,0,0,0,0
DB02377,4/11/2025 15:30,DB01,report_user,DELETE,customers,96,31,91.5,45.09,47.66,121,0,0,1,21,57.94,45,0,0,Normal,0,0.14096038314203957,0.08390263441951688,0.009796844,0.32918167,0,0,0,0
DB02378,3/25/2025 18:29,DB-PAY,etl_user,SELECT,transactions,188,66,102.35,55.96,44.1,193,0,0,1,28,79.17,131,0,0,Normal,0,0.24222802963199838,0.39382765729256336,0.036703393,0.29615304,0,0,0,0
DB02379,3/25/2025 5:11,DB01,report_user,DELETE,payment_history,121,50,82.35,39.88,52.37,191,0,0,1,21,56.37,54,0,0,Normal,0,0.13664392691383045,0.12305878286150934,0.016913638,0.26995936,0,0,0,0
DB02380,4/10/2025 4:53,DB02,admin,UPDATE,loans,18,1,119.13,55.68,55.01,182,0,0,1,26,72.04,1,0,0,Normal,0,0.19602072285765604,0.20660974225861412,0.054800674,0.32665175,0,0,0,0
DB02381,4/12/2025 18:49,DB01,report_user,SELECT,accounts,105,5,82.85,42.74,40.35,170,0,0,1,30,87.78,5,0,0,Normal,0,0.20718840848934975,0.2375361462394097,0.023866493,0.3601626,0,0,0,0
DB02382,3/12/2025 21:15,DB-PAY,etl_user,DELETE,audit_logs,90,0,437.56,58.03,74.82,141,0,0,1,26,63.55,0,0,0,Normal,0,0.2868878240450133,0.37253384890076785,0.08063469,0.40749493,0,0,0,0
DB02383,2/7/2025 2:39,DB-CORE,app_user,DELETE,customers,164,42,122.05,42.55,44.25,139,0,0,1,24,59.95,43,1,0,Normal,0,0.1762800106990958,0.2262653565670921,0.014696043,0.28787863,0,0,0,0
DB02384,4/11/2025 0:19,DB02,etl_user,DELETE,customers,108,22,582.74,59.37,53.24,221,0,1,0,25,74.31,29,0,0,Normal,0,0.23103976836765225,0.39761566269291687,0.043180045,0.2523236,0,0,0,0
DB02385,6/9/2025 16:31,DB-CORE,etl_user,SELECT,payment_history,87,28,74.25,40.2,43.19,212,0,0,1,25,53.37,45,0,0,Normal,0,0.14824093614545256,0.11052733427365988,0.018508205,0.31568727,0,0,0,0
DB02386,6/25/2025 13:58,DB01,etl_user,UPDATE,transactions,116,31,113.77,43.56,49.72,127,0,0,1,25,70.96,37,0,0,Normal,0,0.11266298179207851,0.10016183620329527,0.016707273,0.22111984,0,0,0,0
DB02387,7/4/2025 12:53,DB01,app_user,SELECT,cards,191,47,132.49,40.85,45.72,156,0,0,1,21,58.53,79,0,0,Normal,0,0.12279451777179336,0.14510307411519574,0.015056153,0.20822433,0,0,0,0
DB02388,2/12/2025 15:59,DB02,admin,INSERT,payment_history,89,20,362.92,63.9,54.06,117,0,1,0,23,50.38,13,0,1,Mauvais Index,7,0.21851824227841768,0.421049766357901,0.07047666,0.1640283,1,1,0,0
DB02389,3/9/2025 15:55,DB-PAY,report_user,SELECT,accounts,84,12,118.47,54.4,50.68,296,0,0,1,30,87.94,10,0,0,Normal,0,0.14421407331478522,0.20786238124823356,0.021342004,0.20343783,0,0,0,0
DB02390,6/26/2025 6:52,DB-CORE,admin,DELETE,customers,123,49,80.97,40.52,50.13,126,0,0,1,23,48.26,51,0,0,Normal,0,0.18704621091368293,0.18977435588486485,0.041193407,0.33017087,0,0,0,0
DB02391,3/14/2025 19:40,DB02,app_user,INSERT,loans,86,26,147.6,51.35,52.29,262,0,0,1,26,66.22,14,1,0,Normal,0,0.18339427087295757,0.16075304965939244,0.023751602,0.36567816,0,0,0,0
DB02392,7/12/2025 22:32,DB-PAY,app_user,UPDATE,transactions,261,70,127.93,45.35,57.32,125,0,0,1,20,46.17,104,0,1,Comportement anormal,0,0.3389642708597036,0.38823758754058235,0.17596486,0.45269036,1,0,1,0
DB02393,2/14/2025 21:02,DB01,report_user,INSERT,accounts,86,41,84.99,45.24,44.41,137,0,0,1,26,68.3,50,1,0,Normal,0,0.23588745234606326,0.2586636766999263,0.009206852,0.43979183,0,0,0,0
DB02394,6/16/2025 2:04,DB01,admin,DELETE,loans,76,9,89.44,42.78,47.48,256,0,0,1,23,64.95,15,0,1,Comportement anormal,0,0.22227814170508134,0.09063815691436977,0.048931137,0.52726513,1,0,0,1
DB02395,3/24/2025 5:50,DB01,report_user,UPDATE,accounts,143,11,120.37,41.96,45.11,115,0,0,1,23,61.24,10,1,0,Normal,0,0.2667542206978267,0.27285739823742683,0.016890587,0.5105147,0,0,0,0
DB02396,3/4/2025 0:35,DB-PAY,admin,UPDATE,customers,52,0,112.09,41.25,47.85,123,0,0,1,22,53.78,0,1,0,Normal,0,0.2625261731487509,0.24600766227900864,0.020237043,0.5213338,0,0,0,0
DB02397,5/30/2025 13:22,DB01,app_user,UPDATE,transactions,161,35,85.27,41.24,52.81,113,0,0,1,21,52.89,69,0,0,Normal,0,0.1999180438251249,0.20084271121947522,0.03290886,0.36600256,0,0,0,0
DB02398,6/21/2025 11:30,DB-CORE,etl_user,INSERT,transactions,62,16,95.08,40.99,52.07,281,0,0,1,27,67.06,16,0,0,Normal,0,0.1439692094976243,0.12529554480449454,0.020760039,0.28585204,0,0,0,0
DB02399,4/23/2025 7:43,DB-CORE,admin,INSERT,fraud_alerts,114,25,189.84,50.67,53.79,151,0,0,1,26,73.77,15,0,0,Normal,0,0.1339786474298014,0.12069481593089518,0.079246305,0.20199482,0,0,0,0
DB02400,4/23/2025 3:24,DB-CORE,etl_user,INSERT,loans,83,7,547.95,64.13,68.83,166,0,1,0,28,58.7,12,0,1,Mauvais Index,7,0.21340572856135664,0.4362772784312814,0.053734504,0.1502054,1,1,0,0
DB02401,4/19/2025 15:36,DB-CORE,app_user,UPDATE,audit_logs,470,24,261.46,42.95,50.24,228,0,1,0,23,60.03,38,0,1,Mauvais Index,7,0.21409596481633594,0.4295278818521621,0.061195042,0.15156497,1,1,0,0
DB02402,2/1/2025 13:46,DB02,app_user,SELECT,accounts,138,33,70.71,47.25,48.79,254,0,0,1,25,57.17,25,0,0,Normal,0,0.09949989297345936,0.13356463397609175,0.018636696,0.14629835,0,0,0,0
DB02403,4/25/2025 8:14,DB-PAY,etl_user,UPDATE,loans,165,9,101.26,38.25,53.4,130,0,0,1,21,60.99,7,1,0,Normal,0,0.1459659137939679,0.18812606069900611,0.02525964,0.22451204,0,0,0,0
DB02404,3/11/2025 12:57,DB-PAY,report_user,UPDATE,accounts,118,25,491.46,70.39,54.38,145,0,1,0,26,73.45,22,0,1,Mauvais Index,7,0.2802003908106349,0.5117268712665624,0.042150866,0.28672343,1,1,0,0
DB02405,5/17/2025 13:52,DB02,app_user,INSERT,accounts,62,6,122.68,45.01,55.42,161,0,0,1,28,75.26,5,0,0,Normal,0,0.1748959057317215,0.15011852094114955,0.009023298,0.3655459,0,0,0,0
DB02406,5/15/2025 13:50,DB01,etl_user,INSERT,loans,92,18,101.39,46.1,47.26,165,0,0,1,27,57.49,10,1,0,Normal,0,0.1271176234209596,0.09935790626676651,0.0124903275,0.26950464,0,0,0,0
DB02407,2/25/2025 11:51,DB02,admin,UPDATE,loans,95,25,90.36,43.33,31.7,225,0,0,1,23,52.4,26,1,0,Normal,0,0.18253834240674602,0.3037121912252792,0.035917897,0.20798494,0,0,0,0
DB02408,2/10/2025 10:13,DB01,etl_user,INSERT,accounts,133,25,88.59,41.75,52.57,146,0,0,1,23,54.98,46,0,0,Normal,0,0.10689507377680489,0.09255633175481402,0.015080551,0.21304834,0,0,0,0
DB02409,2/10/2025 20:09,DB02,etl_user,INSERT,payment_history,130,40,85.84,41.85,45.46,130,0,0,1,21,51.23,24,0,0,Normal,0,0.13200222218382981,0.10260001240219553,0.018369783,0.27503687,0,0,0,0
DB02410,3/6/2025 17:37,DB-CORE,report_user,DELETE,accounts,50,1,85.23,41.72,57.36,134,0,0,1,25,61.19,0,1,0,Normal,0,0.20748232954828158,0.3518348493900363,0.02569184,0.2449203,0,0,0,0
DB02411,4/14/2025 7:06,DB01,etl_user,DELETE,audit_logs,59,2,69.72,47.39,44.02,130,0,0,1,18,50.4,1,1,0,Normal,0,0.1736834261287272,0.26938312715858814,0.029861176,0.22180597,0,0,0,0
DB02412,5/25/2025 17:37,DB01,report_user,INSERT,payment_history,116,27,83.48,55.42,51.22,111,0,0,1,22,52.52,42,0,0,Normal,0,0.14353572296218062,0.13605014881837318,0.023732409,0.2708246,0,0,0,0
DB02413,6/26/2025 17:34,DB02,report_user,INSERT,loans,67,25,99.79,35.74,48.01,354,0,0,1,18,36.17,42,0,0,Normal,0,0.1803424706091846,0.28760815785240074,0.057309885,0.19610937,0,0,0,0
DB02414,6/26/2025 15:11,DB-CORE,etl_user,SELECT,accounts,105,23,121.74,43.71,45.29,125,0,0,1,23,54.8,30,0,0,Normal,0,0.08130822501212961,0.11598310292901418,0.011464671,0.1164769,0,0,0,0
DB02415,5/17/2025 23:31,DB-CORE,etl_user,UPDATE,payment_history,160,74,132.92,48.15,54.47,317,0,0,1,27,57.93,39,0,0,Normal,0,0.16908564740369836,0.23727552440613864,0.04300073,0.22698069,0,0,0,0
DB02416,5/28/2025 16:42,DB02,admin,INSERT,payment_history,49,6,109.34,47.26,50.17,166,0,0,1,30,77.64,6,0,0,Normal,0,0.11727633916687878,0.1380724105865333,0.011023388,0.20273322,0,0,0,0
DB02417,5/22/2025 7:11,DB-CORE,etl_user,SELECT,payment_history,62,29,153.26,45.69,59.63,167,0,0,1,33,85.42,51,0,0,Normal,0,0.21302345865771102,0.19748541075899984,0.017296365,0.4242886,0,0,0,0
DB02418,6/17/2025 10:33,DB-PAY,app_user,UPDATE,accounts,62,3,154.04,48.22,46.79,472,1,0,1,21,59.36,2,0,1,Deadlock,9,0.2811880861034403,0.44104089343858066,0.053887334,0.34863603,1,1,0,0
DB02419,2/14/2025 22:37,DB-PAY,report_user,SELECT,payment_history,193,61,146.98,44.46,54.75,243,0,0,1,31,87.02,74,0,1,Comportement anormal,0,0.26888284095887166,0.24517073322128718,0.029839227,0.53163856,1,0,0,1
DB02420,5/6/2025 8:41,DB-PAY,report_user,SELECT,payment_history,78,36,52.9,45.78,52.05,305,0,0,1,29,76.5,27,1,0,Normal,0,0.19207341374121223,0.23776561472303018,0.074218206,0.26423642,0,0,0,0
DB02421,5/21/2025 13:27,DB01,etl_user,DELETE,payment_history,59,5,160.66,52.03,56.37,189,0,0,1,32,64.08,5,1,0,Normal,0,0.19327739375723466,0.2678815274802763,0.020641655,0.291309,0,0,0,0
DB02422,7/11/2025 11:13,DB-CORE,admin,SELECT,loans,95,8,99.75,47.41,58.99,204,0,0,1,22,62.0,9,1,0,Normal,0,0.18806273436207754,0.2409389375346656,0.03767003,0.28557923,0,0,0,0
DB02423,5/9/2025 10:41,DB-CORE,app_user,UPDATE,cards,128,50,149.59,55.25,55.79,154,0,0,1,29,67.89,36,0,0,Normal,0,0.1163656660478044,0.18660369472525373,0.04772748,0.11476582,0,0,0,0
DB02424,5/4/2025 13:37,DB01,etl_user,SELECT,customers,121,28,85.51,40.05,44.71,110,0,0,1,22,64.87,46,0,0,Normal,0,0.09011876344438767,0.04710132844020054,0.011203585,0.21205138,0,0,0,0
DB02425,2/11/2025 11:11,DB02,etl_user,INSERT,fraud_alerts,114,30,107.08,38.15,46.0,159,0,0,1,28,56.81,17,1,0,Normal,0,0.08277193837934861,0.14748568299633652,0.020202378,0.080627754,0,0,0,0
DB02426,3/15/2025 6:20,DB-CORE,app_user,SELECT,fraud_alerts,88,8,112.44,51.51,56.77,211,0,0,1,27,56.09,15,0,0,Normal,0,0.07818179391765288,0.08630676010083232,0.04079087,0.10744775,0,0,0,0
DB02427,6/26/2025 6:05,DB01,app_user,INSERT,customers,98,38,112.58,31.9,53.59,91,0,0,1,17,41.76,75,0,0,Normal,0,0.1841016106997663,0.26417717134795615,0.04098086,0.2471468,0,0,0,0
DB02428,6/19/2025 16:19,DB02,admin,UPDATE,audit_logs,1045,40,335.14,48.44,43.93,170,0,1,0,22,44.91,49,0,1,Mauvais Index,7,0.3176090229572169,0.6438531008426285,0.11176123,0.19721274,1,1,0,0
DB02429,3/4/2025 9:19,DB01,etl_user,SELECT,payment_history,137,27,286.31,43.74,52.57,1116,1,0,1,26,74.73,14,1,1,Deadlock,10,0.30908291908356766,0.5851841232852107,0.05245705,0.28960758,1,1,0,0
DB02430,7/9/2025 5:41,DB02,report_user,UPDATE,fraud_alerts,100,9,77.1,42.95,45.62,289,0,0,1,35,53.16,17,1,0,Normal,0,0.20710767812024097,0.29472963531287133,0.032286465,0.29430693,0,0,0,0
DB02431,2/10/2025 0:12,DB02,admin,UPDATE,audit_logs,156,66,111.47,46.25,49.72,155,0,0,1,26,68.4,36,0,0,Normal,0,0.20596692290300242,0.20975317288619613,0.03516897,0.37297863,0,0,0,0
DB02432,2/9/2025 23:34,DB-PAY,app_user,INSERT,transactions,42,1,107.58,48.84,43.69,81,0,0,1,16,33.8,1,0,0,Normal,0,0.25562795457522286,0.32188691816569004,0.038730733,0.4062662,0,0,0,0
DB02433,3/13/2025 9:03,DB02,admin,INSERT,accounts,136,39,94.48,49.58,55.23,194,0,0,1,32,74.59,26,0,0,Normal,0,0.21429044433896208,0.21564105498684843,0.026298294,0.40093198,0,0,0,0
DB02434,5/24/2025 3:29,DB-PAY,admin,INSERT,payment_history,61,21,84.23,40.63,37.02,141,0,0,1,25,73.92,35,0,0,Normal,0,0.18187778426648346,0.17638133789423607,0.026234943,0.34301707,0,0,0,0
DB02435,4/23/2025 20:43,DB01,admin,DELETE,customers,44,6,102.44,44.91,44.16,125,0,0,1,25,68.26,4,0,0,Normal,0,0.15066514146061313,0.11345301327799476,0.023359815,0.3151826,0,0,0,0
DB02436,4/3/2025 23:11,DB-PAY,app_user,DELETE,payment_history,101,17,135.76,63.86,54.11,171,0,0,1,31,66.52,10,0,0,Normal,0,0.16119380737137323,0.18271560057376404,0.05671089,0.24415493,0,0,0,0
DB02437,4/21/2025 6:34,DB-PAY,admin,UPDATE,cards,146,40,354.78,57.46,57.19,151,0,1,0,19,49.45,75,0,1,Mauvais Index,7,0.20586148672565538,0.44181327963664285,0.028146762,0.14762442,1,1,0,0
DB02438,7/5/2025 11:23,DB01,etl_user,DELETE,accounts,144,57,76.78,56.24,48.23,218,0,0,1,27,58.09,80,0,0,Normal,0,0.16349126282942875,0.26996105935015036,0.01821534,0.20229739,0,0,0,0
DB02439,3/14/2025 14:21,DB02,report_user,DELETE,loans,143,51,83.29,35.07,49.71,109,0,0,1,18,37.65,99,0,0,Normal,0,0.22385731482511653,0.3787063179613916,0.02762609,0.26523954,0,0,0,0
DB02440,4/25/2025 0:24,DB01,app_user,DELETE,transactions,116,52,87.22,45.45,48.72,155,0,0,1,25,72.13,97,0,0,Normal,0,0.15867096509958403,0.22346733179465222,0.02061945,0.23192611,0,0,0,0
DB02441,7/10/2025 17:04,DB-PAY,app_user,UPDATE,audit_logs,26,5,110.11,45.58,46.26,131,0,0,1,24,56.12,6,0,0,Normal,0,0.12198795869768853,0.11271575264099819,0.017082272,0.23616585,0,0,0,0
DB02442,7/5/2025 11:06,DB-PAY,app_user,UPDATE,audit_logs,148,53,74.76,39.26,44.64,198,0,0,1,30,77.54,33,0,0,Normal,0,0.16688440768067145,0.20057635465693777,0.033984866,0.266092,0,0,0,0
DB02443,3/13/2025 7:33,DB01,app_user,UPDATE,audit_logs,160,74,156.61,45.53,59.85,157,0,0,1,28,63.99,69,0,0,Normal,0,0.16511692103288744,0.26554224257296843,0.046465766,0.18334275,0,0,0,0
DB02444,4/1/2025 8:22,DB02,app_user,UPDATE,fraud_alerts,155,27,91.29,37.39,47.97,122,0,0,1,21,62.47,14,0,0,Normal,0,0.0905302545070003,0.1267021352467985,0.032525543,0.112363085,0,0,0,0
DB02445,2/5/2025 3:54,DB02,app_user,UPDATE,fraud_alerts,210,68,205.95,36.17,45.23,539,1,0,1,17,36.13,130,0,1,Deadlock,9,0.2912586650891282,0.7200300571749143,0.0442649,0.10948104,1,1,0,0
DB02446,3/20/2025 0:49,DB-PAY,report_user,SELECT,payment_history,37,11,363.73,58.43,58.4,206,0,1,0,28,80.75,6,0,0,Normal,0,0.20553899530875697,0.3725329629870658,0.044218518,0.1998655,0,0,0,0
DB02447,5/25/2025 0:27,DB01,app_user,DELETE,transactions,150,26,87.91,48.27,54.33,307,0,0,1,20,44.04,50,0,0,Normal,0,0.21646617122498799,0.20601690614246274,0.12297404,0.32040757,0,0,0,0
DB02448,5/22/2025 22:27,DB-PAY,etl_user,SELECT,loans,26,1,140.73,47.87,46.59,154,0,0,1,30,76.7,0,1,0,Normal,0,0.1768029318547838,0.206499956655232,0.0047349962,0.31917384,0,0,0,0
DB02449,3/5/2025 7:59,DB-PAY,admin,INSERT,customers,167,62,70.05,32.14,46.22,86,0,0,1,17,45.1,61,0,0,Normal,0,0.23902218519829135,0.3293473975116736,0.03543443,0.35228473,0,0,0,0
DB02450,2/10/2025 8:27,DB01,admin,INSERT,transactions,98,4,76.97,38.06,47.29,133,0,0,1,20,51.64,2,0,0,Normal,0,0.16266115454737545,0.1624980273963273,0.021013526,0.3044719,0,0,0,0
DB02451,2/5/2025 18:05,DB-PAY,report_user,UPDATE,loans,123,32,119.42,40.28,52.81,348,0,0,1,40,73.39,22,0,0,Normal,0,0.18316410308811373,0.22561996842125975,0.025795175,0.29807717,0,0,0,0
DB02452,2/17/2025 22:12,DB01,etl_user,UPDATE,payment_history,38,15,64.57,43.27,40.81,124,0,0,1,23,68.83,26,0,0,Normal,0,0.14155688389625593,0.1598672402497066,0.02898294,0.23582047,0,0,0,0
DB02453,7/4/2025 2:41,DB02,etl_user,UPDATE,customers,135,9,92.0,50.08,55.45,174,0,0,1,28,63.35,7,0,0,Normal,0,0.1046582605841761,0.10670136925667677,0.031865004,0.17540841,0,0,0,0
DB02454,6/28/2025 22:55,DB02,admin,INSERT,audit_logs,106,45,113.19,43.03,51.5,102,0,0,1,19,40.75,40,0,0,Normal,0,0.13586171089329824,0.23393105696792915,0.032945257,0.14070882,0,0,0,0
DB02455,2/25/2025 8:21,DB01,report_user,DELETE,loans,795,26,173.92,44.08,56.61,127,0,1,0,19,46.61,50,0,1,Mauvais Index,7,0.25950223849288573,0.5267399742028698,0.0988563,0.15291044,1,1,0,0
DB02456,4/16/2025 10:57,DB02,report_user,UPDATE,audit_logs,610,33,439.83,38.81,51.31,138,0,1,0,25,66.95,19,0,1,Mauvais Index,7,0.2925084237652808,0.5219986824386684,0.09218546,0.26334113,1,1,0,0
DB02457,4/19/2025 11:19,DB-CORE,admin,UPDATE,loans,25,9,79.62,44.77,44.58,131,0,0,1,20,59.29,9,0,0,Normal,0,0.18295068684445406,0.19974647889216504,0.035234854,0.31387073,0,0,0,0
DB02458,2/5/2025 16:58,DB02,app_user,INSERT,audit_logs,215,86,149.07,43.72,57.6,192,0,0,1,29,85.66,149,0,1,Comportement anormal,0,0.3458016583046903,0.5018590781753032,0.05748878,0.47805712,1,1,0,0
DB02459,5/15/2025 9:24,DB02,etl_user,INSERT,cards,142,15,96.47,48.57,55.9,138,0,0,1,24,53.84,8,0,0,Normal,0,0.1768109213175538,0.08836229655509072,0.019592656,0.4224778,0,0,0,0
DB02460,3/30/2025 18:19,DB01,app_user,SELECT,payment_history,67,5,108.0,39.64,47.34,161,0,0,1,23,55.98,8,0,0,Normal,0,0.145915403088574,0.059471651153696785,0.01042649,0.36784807,0,0,0,0
DB02461,3/2/2025 12:32,DB-CORE,report_user,INSERT,transactions,129,46,125.69,46.97,56.97,177,0,0,1,31,85.09,42,0,0,Normal,0,0.1537520135223481,0.20569545526940014,0.01173439,0.2438262,0,0,0,0
DB02462,6/11/2025 3:55,DB01,app_user,INSERT,audit_logs,800,12,485.54,72.57,78.17,199,0,0,1,29,59.89,20,0,1,Comportement anormal,0,0.3546056676634137,0.5237473931097937,0.20043123,0.33963838,2,1,1,0
DB02463,5/5/2025 7:07,DB-PAY,app_user,DELETE,transactions,91,19,219.22,44.32,52.35,1013,1,0,1,24,71.96,17,0,1,Deadlock,9,0.3055346083585756,0.49515424950252085,0.037738297,0.38371128,1,1,0,0
DB02464,4/12/2025 5:59,DB02,report_user,DELETE,payment_history,16,0,129.37,38.69,59.44,179,0,0,1,25,52.77,0,0,0,Normal,0,0.21651151178655612,0.2578348272927876,0.0139774745,0.37772223,0,0,0,0
DB02465,3/19/2025 5:30,DB02,report_user,SELECT,accounts,108,26,125.23,46.39,52.43,226,0,0,1,28,82.46,23,0,0,Normal,0,0.18421005952669392,0.1651131342593793,0.012016157,0.3755009,0,0,0,0
DB02466,5/3/2025 21:57,DB-PAY,app_user,UPDATE,cards,165,58,105.55,45.59,47.64,102,0,0,1,17,36.76,48,0,0,Normal,0,0.20250923098832532,0.2502761568638731,0.050897907,0.30635363,0,0,0,0
DB02467,5/3/2025 0:11,DB-CORE,report_user,UPDATE,loans,111,50,120.21,44.72,53.6,111,0,0,1,21,52.04,91,0,0,Normal,0,0.19854945846458985,0.2520788135546659,0.033039704,0.31052986,0,0,0,0
DB02468,7/11/2025 10:19,DB-PAY,report_user,SELECT,loans,70,0,206.29,53.55,55.39,171,0,1,0,24,68.65,0,0,0,Normal,0,0.22325233022170218,0.3445042863427684,0.040955387,0.28429732,0,0,0,0
DB02469,6/30/2025 0:45,DB-PAY,etl_user,INSERT,payment_history,153,20,111.58,49.8,52.35,171,0,0,1,24,60.7,37,0,0,Normal,0,0.07234647249004132,0.030721550802018816,0.023065021,0.16325285,0,0,0,0
DB02470,6/2/2025 13:21,DB02,admin,UPDATE,payment_history,175,69,65.92,45.35,50.7,317,0,0,1,32,74.43,77,1,1,Comportement anormal,2,0.22921959027000294,0.45398664740765166,0.040451523,0.1932206,1,1,0,0
DB02471,6/6/2025 2:44,DB-PAY,admin,DELETE,cards,81,0,120.84,41.53,48.28,179,0,0,1,30,61.45,0,0,0,Normal,0,0.1279916640917665,0.14422035084670964,0.021750102,0.21800454,0,0,0,0
DB02472,6/2/2025 13:09,DB-CORE,etl_user,DELETE,fraud_alerts,140,44,108.26,49.9,48.92,151,0,0,1,29,58.92,57,1,0,Normal,0,0.19567280102766435,0.23237135712793106,0.025617843,0.3290292,0,0,0,0
DB02473,2/23/2025 19:51,DB02,etl_user,SELECT,customers,76,0,97.79,48.41,42.21,276,0,0,1,28,80.5,0,1,0,Normal,0,0.24594977945846574,0.2623863764334398,0.041885216,0.43357775,0,0,0,0
DB02474,5/7/2025 21:42,DB-PAY,admin,DELETE,fraud_alerts,50,20,136.64,41.63,50.26,200,0,0,1,28,79.15,25,0,0,Normal,0,0.15078851376053018,0.1111483195893861,0.017471286,0.32374594,0,0,0,0
DB02475,4/2/2025 2:16,DB01,app_user,DELETE,fraud_alerts,1,0,100.51,39.18,54.08,191,0,0,1,25,50.23,0,0,0,Normal,0,0.15056452928381348,0.15790593149951648,0.030879525,0.26290813,0,0,0,0
DB02476,2/4/2025 16:09,DB01,report_user,UPDATE,transactions,84,32,224.53,40.42,51.5,1064,1,0,1,25,74.54,38,0,1,Deadlock,9,0.32544290942241094,0.6040326408234042,0.08263018,0.2896659,1,1,0,0
DB02477,2/19/2025 2:49,DB-PAY,app_user,INSERT,customers,126,20,308.5,51.56,68.89,110,0,1,0,21,62.35,15,0,0,Normal,0,0.25666648583475316,0.3590810503620971,0.06948253,0.34143588,0,0,0,0
DB02478,6/3/2025 15:13,DB-PAY,etl_user,SELECT,audit_logs,159,53,440.32,61.01,60.42,192,0,1,0,29,65.13,36,0,0,Normal,0,0.22195676784535537,0.3693294173723546,0.03261584,0.26392505,0,0,0,0
DB02479,2/19/2025 14:42,DB-PAY,admin,DELETE,audit_logs,193,86,106.37,46.8,50.84,151,0,0,1,22,59.67,100,0,0,Normal,0,0.25151763727537785,0.3777300676784514,0.05161287,0.32520998,0,0,0,0
DB02480,2/19/2025 21:28,DB-CORE,etl_user,DELETE,audit_logs,110,42,140.62,44.95,49.92,329,0,0,1,27,77.92,52,1,0,Normal,0,0.18759836574417718,0.28680541016228106,0.029282784,0.2467069,0,0,0,0
DB02481,5/28/2025 6:22,DB01,app_user,INSERT,transactions,49,6,97.64,39.54,43.95,176,0,0,1,24,51.17,4,0,0,Normal,0,0.1210266048469144,0.11658396788179808,0.014643598,0.23185225,0,0,0,0
DB02482,7/10/2025 7:08,DB01,app_user,DELETE,payment_history,62,29,149.39,51.51,45.22,205,0,0,1,30,70.76,52,0,0,Normal,0,0.1591479414687483,0.13505395769653575,0.036195412,0.30619445,0,0,0,0
DB02483,7/3/2025 19:41,DB-CORE,app_user,INSERT,payment_history,102,49,90.68,44.31,46.55,212,0,0,1,22,52.12,67,0,0,Normal,0,0.14290987947992562,0.15230761466658352,0.041739494,0.23468253,0,0,0,0
DB02484,5/18/2025 23:26,DB-PAY,app_user,INSERT,payment_history,105,9,70.88,52.69,48.93,153,0,0,1,27,61.7,14,0,0,Normal,0,0.08231996944207341,0.08199638726289246,0.02500359,0.13995993,0,0,0,0
DB02485,3/22/2025 6:39,DB-PAY,app_user,UPDATE,customers,57,11,118.3,46.64,52.04,206,0,0,1,37,94.8,17,0,0,Normal,0,0.11202971924147892,0.21576802920704746,0.021089327,0.0992318,0,0,0,0
DB02486,2/4/2025 7:45,DB01,admin,SELECT,loans,119,22,95.0,37.06,48.92,146,0,0,1,22,64.87,38,0,0,Normal,0,0.06957652202321837,0.07545497174780816,0.01920125,0.11407334,0,0,0,0
DB02487,5/31/2025 2:44,DB02,report_user,UPDATE,fraud_alerts,152,31,115.75,36.59,54.01,450,0,0,1,21,57.3,21,1,0,Normal,0,0.17069304029416785,0.3114868079206867,0.059102837,0.14148948,0,0,0,0
DB02488,5/1/2025 22:31,DB02,admin,SELECT,customers,98,40,145.17,53.51,57.18,151,0,0,1,29,79.51,57,0,0,Normal,0,0.1490551423471276,0.18983053160938745,0.03179414,0.22554076,0,0,0,0
DB02489,3/1/2025 19:19,DB-CORE,etl_user,UPDATE,transactions,113,36,132.44,50.39,52.96,130,0,0,1,26,61.37,61,0,0,Normal,0,0.186642697281451,0.1719878657216161,0.02572718,0.36221305,0,0,0,0
DB02490,3/20/2025 0:33,DB02,report_user,UPDATE,loans,96,25,119.74,46.18,51.22,141,0,0,1,26,64.39,14,0,0,Normal,0,0.1445006824833504,0.1012897660366749,0.012043905,0.32016838,0,0,0,0
DB02491,4/6/2025 7:09,DB01,etl_user,INSERT,transactions,70,14,67.19,38.93,47.52,234,0,0,1,29,84.37,25,1,0,Normal,0,0.19242268831217355,0.23733681904328063,0.043287423,0.29664382,0,0,0,0
