event_id,timestamp,api_name,endpoint,http_method,user_id,client_type,request_size_bytes,response_size_bytes,response_time_ms,http_status_code,error_type,requests_per_minute_user,requests_per_minute_ip,concurrent_requests,cpu_usage_server_pct,memory_usage_server_pct,db_query_time_ms,rate_limit_triggered,authentication_type,retry_count,hour,day_of_week,is_weekend,is_night,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
API-20250613154610-CN8XX97B46,2025-06-13 15:46:00,Auth,/refresh,DELETE,USR-31438,web,4315,14356,75.48,429,RATE_LIMIT,610,819,649,98.62,80.97,40.7,True,API_KEY,10,15,4,0,0,1,Abuse API,10,0.3500242775483036,0.8142884081760361,0.019575937,0.21620849,1,1,0,0
API-20250429003550-NC87JAXQOC,2025-04-29 00:35:00,Cards,/activate,GET,USR-79981,system,4960,5598,92.11,429,RATE_LIMIT,242,879,337,92.44,94.67,46.1,True,JWT,9,0,1,0,1,1,Abuse API,10,0.34997899935330007,0.7827064519579724,0.026226496,0.24100405,1,1,0,0
API-20250615183400-9BXO7BK1Q8,2025-06-15 18:34:00,Loans,/status,DELETE,USR-46791,web,3150,13993,83.85,429,RATE_LIMIT,263,914,704,95.81,81.63,23.81,True,OAuth2,9,18,6,1,0,1,Abuse API,10,0.3497635365134335,0.8314986294078398,0.015721953,0.20207003,1,1,0,0
API-20250527222140-1FN66C7S6I,2025-05-27 22:21:00,Auth,/logout,PUT,USR-74167,mobile,3972,9549,116.94,429,RATE_LIMIT,941,1434,952,81.29,93.0,43.14,True,MFA,10,22,1,0,0,1,Abuse API,10,0.34925455240800307,0.8617545221267441,0.02858619,0.15742294,1,1,0,0
API-20250215140535-YQ6TKV2RIL,2025-02-15 14:05:00,Cards,/limit,GET,USR-86191,system,3317,14952,64.67,429,RATE_LIMIT,658,1797,538,80.22,93.46,38.07,True,BASIC,5,14,5,1,0,1,Abuse API,10,0.3490207261729566,0.7805577771777893,0.024828205,0.2416762,1,1,0,0
API-20250704202337-HZ5CQSWTBG,2025-07-04 20:23:00,Loans,/status,POST,USR-42080,web,1455,12088,141.32,429,RATE_LIMIT,555,1897,452,99.78,93.17,41.48,True,MFA,7,20,4,0,0,1,Abuse API,10,0.3488075209969462,0.7936801849496903,0.029455451,0.22328693,1,1,0,0
API-20250305095822-TTJ0RHW06P,2025-03-05 09:58:00,Auth,/login,PUT,USR-35476,web,2873,7661,34.55,429,RATE_LIMIT,636,1973,894,95.05,95.29,24.72,True,JWT,9,9,2,0,0,1,Abuse API,10,0.3487617877447638,0.772274114511619,0.008347953,0.2656633,1,1,0,0
API-20250427115311-U1T6R0MHQ8,2025-04-27 11:53:00,Cards,/limit,POST,USR-16285,web,480,4244,59.22,429,RATE_LIMIT,885,814,501,92.61,99.22,23.27,True,BASIC,7,11,6,1,0,1,Abuse API,10,0.3486860671315866,0.7922874718678824,0.027849039,0.22592169,1,1,0,0
API-20250503183436-FDD30AFDN4,2025-05-03 18:34:00,Payments,/history,PUT,USR-57269,web,1680,3047,59.32,429,RATE_LIMIT,642,1409,401,86.66,79.22,44.73,True,JWT,6,18,5,1,0,1,Abuse API,10,0.34866944285726736,0.7957935506849345,0.021346115,0.22886866,1,1,0,0
API-20250407203935-DUJU4V2EZK,2025-04-07 20:39:00,Accounts,/balance,DELETE,USR-97509,web,1592,8343,91.41,429,RATE_LIMIT,775,1459,627,90.32,77.93,35.77,True,API_KEY,6,20,0,0,0,1,Abuse API,10,0.3484960720545782,0.8019137766157786,0.0070990017,0.23647544,1,1,0,0
API-20250626081307-EZKP0QLYPC,2025-06-26 08:13:00,Payments,/history,POST,USR-43498,system,1875,14622,72.77,429,RATE_LIMIT,652,1614,827,92.23,81.67,32.61,True,API_KEY,8,8,3,0,0,1,Abuse API,10,0.3484511039435099,0.7630338405904862,0.014662251,0.26765722,1,1,0,0
API-20250310232037-HN4JMKEJCY,2025-03-10 23:20:00,Payments,/transfer,DELETE,USR-46475,system,3064,12974,83.47,429,RATE_LIMIT,897,1129,468,91.0,87.35,30.32,True,OAuth2,6,23,0,0,1,1,Abuse API,10,0.3483353390794721,0.8750288105016132,0.018016357,0.15196085,1,1,0,0
API-20250707215117-TGZSK7VVID,2025-07-07 21:51:00,Accounts,/update,DELETE,USR-26863,web,4620,10717,78.22,429,RATE_LIMIT,935,844,763,86.79,96.1,46.68,True,JWT,7,21,0,0,0,1,Abuse API,10,0.3482949481062547,0.8183183768845963,0.02159864,0.20496783,1,1,0,0
API-20250201024742-DLIRGTJMLN,2025-02-01 02:47:00,Loans,/apply,POST,USR-71338,system,2910,9417,106.21,429,RATE_LIMIT,960,778,716,93.93,94.61,50.74,True,JWT,10,2,5,1,1,1,Abuse API,10,0.34820811514552474,0.8509635590611709,0.0142764505,0.17938434,1,1,0,0
API-20250214020604-4OYUWCET0C,2025-02-14 02:06:00,Auth,/refresh,GET,USR-87655,system,3749,11859,92.13,429,RATE_LIMIT,252,1416,456,87.71,87.42,32.24,True,BASIC,10,2,4,0,1,1,Abuse API,10,0.34811243002277514,0.7465278699148269,0.00807908,0.28973034,1,1,0,0
API-20250327120535-ODK7E0NFZ5,2025-03-27 12:05:00,Payments,/transfer,PUT,USR-25913,web,3064,12663,50.65,429,RATE_LIMIT,388,1133,407,98.2,79.7,38.0,True,OAuth2,5,12,3,0,0,1,Abuse API,10,0.3479783308556457,0.7310901796969117,0.020994246,0.29185057,1,1,0,0
API-20250226221512-3Q5TMB19N3,2025-02-26 22:15:00,Accounts,/details,POST,USR-88417,web,3637,5474,66.22,429,RATE_LIMIT,862,1547,538,98.25,96.13,35.82,True,OAuth2,6,22,2,0,0,1,Abuse API,10,0.3478968581649169,0.8002353656567646,0.025602736,0.21785247,1,1,0,0
API-20250422055718-8QITTIGO1G,2025-04-22 05:57:00,Payments,/transfer,POST,USR-81436,mobile,924,4768,84.78,429,RATE_LIMIT,453,703,553,99.44,99.9,35.06,True,MFA,6,5,1,0,1,1,Abuse API,10,0.34775006441062306,0.8094073826159719,0.022513157,0.21132965,1,1,0,0
API-20250520013924-BMA9CD02WI,2025-05-20 01:39:00,Accounts,/update,DELETE,USR-13920,web,2433,7771,92.09,429,RATE_LIMIT,652,1759,465,80.36,85.03,23.37,True,API_KEY,5,1,1,0,1,1,Abuse API,10,0.3477215259829281,0.8416321823922152,0.00931883,0.19221357,1,1,0,0
API-20250223140517-Y9QQ92XRTD,2025-02-23 14:05:00,Loans,/apply,GET,USR-12166,mobile,3383,13837,82.95,429,RATE_LIMIT,326,1571,713,98.07,86.13,26.83,True,API_KEY,8,14,6,1,0,1,Abuse API,10,0.3476406610591498,0.8156350464622042,0.0145665575,0.21272038,1,1,0,0
API-20250405200405-Y0E0JN6EFA,2025-04-05 20:04:00,Auth,/refresh,PUT,USR-88166,mobile,1607,13894,50.51,429,RATE_LIMIT,905,1737,486,99.11,91.85,32.93,True,JWT,8,20,5,1,0,1,Abuse API,10,0.34763234144012906,0.8784939061272377,0.032016687,0.13238643,2,1,1,0
API-20250518022456-W0VIPII4LY,2025-05-18 02:24:00,Accounts,/details,GET,USR-39291,mobile,2545,4672,89.73,429,RATE_LIMIT,753,792,841,97.14,89.37,43.34,True,JWT,7,2,6,1,1,1,Abuse API,10,0.3475287963321816,0.837828333488408,0.023191623,0.18156643,1,1,0,0
API-20250502064650-T4S2035NDT,2025-05-02 06:46:00,Cards,/limit,DELETE,USR-81286,web,3145,1137,95.76,429,RATE_LIMIT,970,1351,850,88.02,77.8,55.36,True,BASIC,5,6,4,0,0,1,Abuse API,10,0.3473974733716158,0.8022959643351758,0.016704598,0.22319186,1,1,0,0
API-20250503135919-3YHA4N8RM4,2025-05-03 13:59:00,Auth,/mfa,GET,USR-97736,mobile,2837,4074,57.79,429,RATE_LIMIT,938,1576,748,95.81,77.32,23.43,True,JWT,6,13,5,1,0,1,Abuse API,10,0.3473814075067321,0.7913231731950281,0.011633272,0.23918778,1,1,0,0
API-20250320074829-QUID28SWQP,2025-03-20 07:48:00,Loans,/status,DELETE,USR-62423,system,1772,8448,97.22,429,RATE_LIMIT,779,1144,755,98.51,90.17,24.64,True,JWT,3,7,3,0,0,1,Abuse API,10,0.3472017025753568,0.6889696924551459,0.019528361,0.33310705,1,1,0,0
API-20250227085946-OL14RPDGKD,2025-02-27 08:59:00,Accounts,/balance,POST,USR-17832,web,4460,10382,73.18,429,RATE_LIMIT,257,670,719,93.65,98.9,25.3,True,BASIC,9,8,3,0,0,1,Abuse API,10,0.3470147256816924,0.6944769746856393,0.022176255,0.32439095,1,1,0,0
API-20250503085247-DVC4I8R5V1,2025-05-03 08:52:00,Payments,/pay,DELETE,USR-30944,web,3518,11981,83.75,429,RATE_LIMIT,512,1216,827,95.63,79.57,27.28,True,OAuth2,10,8,5,1,0,1,Abuse API,10,0.3470046238671618,0.8492388569774858,0.016298195,0.17547682,1,1,0,0
API-20250423015547-NPKWQGABH0,2025-04-23 01:55:00,Accounts,/update,DELETE,USR-38028,system,4780,12393,104.25,429,RATE_LIMIT,945,890,533,90.96,94.37,50.68,True,MFA,5,1,2,0,1,1,Abuse API,10,0.34695733541617374,0.8624143661370749,0.024293043,0.1541646,1,1,0,0
API-20250411081514-X8O2P8CX94,2025-04-11 08:15:00,Loans,/repay,PUT,USR-50588,web,3032,11833,76.46,429,RATE_LIMIT,767,1070,851,90.67,99.02,34.97,True,JWT,4,8,4,0,0,1,Abuse API,10,0.3467600908399391,0.7132081643553876,0.023554677,0.30351743,1,1,0,0
API-20250602043523-B2AC8RGFH1,2025-06-02 04:35:00,Payments,/history,POST,USR-27908,system,2742,13694,84.01,429,RATE_LIMIT,229,978,906,87.66,91.61,31.11,True,JWT,10,4,0,0,1,1,Abuse API,10,0.3465515928767027,0.7955850887453262,0.02004085,0.22402884,1,1,0,0
API-20250420190242-M2NC2F2WTG,2025-04-20 19:02:00,Payments,/transfer,GET,USR-14986,web,949,1735,86.14,429,RATE_LIMIT,497,1449,560,85.24,85.69,24.7,True,JWT,9,19,6,1,0,1,Abuse API,10,0.34640126458279613,0.8200068334183791,0.027106643,0.19209032,1,1,0,0
API-20250318235656-SY9OXZFO6I,2025-03-18 23:56:00,Accounts,/update,GET,USR-67253,system,1506,3266,63.93,429,RATE_LIMIT,752,1090,567,82.31,92.04,47.85,True,JWT,6,23,1,0,1,1,Abuse API,10,0.346323374085501,0.813091712215171,0.019732617,0.2061458,1,1,0,0
API-20250709235004-1MFVZ0GTNG,2025-07-09 23:50:00,Cards,/block,PUT,USR-76304,mobile,504,1948,87.64,429,RATE_LIMIT,402,1171,987,90.48,99.68,38.44,True,JWT,4,23,2,0,1,1,Abuse API,10,0.34617361093951066,0.8419832301256897,0.05288102,0.14365658,2,1,1,0
API-20250406053041-B86461OJL2,2025-04-06 05:30:00,Cards,/limit,DELETE,USR-63496,mobile,1815,14341,123.22,429,RATE_LIMIT,296,1227,402,88.18,76.09,28.19,True,JWT,10,5,6,1,1,1,Abuse API,10,0.3460667165431337,0.8477352246084681,0.01657572,0.1738892,1,1,0,0
API-20250228164544-G63NHNGYTW,2025-02-28 16:45:00,Cards,/activate,GET,USR-15030,web,1580,591,72.15,429,RATE_LIMIT,864,1149,493,90.3,75.04,31.63,True,API_KEY,6,16,4,0,0,1,Abuse API,10,0.3458312149011668,0.7440350078533816,0.017539944,0.2759187,1,1,0,0
API-20250402184408-F5D6BLOEHI,2025-04-02 18:44:00,Auth,/logout,PUT,USR-39241,mobile,4433,6677,65.78,429,RATE_LIMIT,359,1895,492,87.11,92.66,22.57,True,API_KEY,6,18,2,0,0,1,Abuse API,10,0.3457015291800503,0.7567449449599994,0.022733824,0.25762582,1,1,0,0
API-20250228043405-NZ9L40UU1V,2025-02-28 04:34:00,Accounts,/details,DELETE,USR-26510,mobile,1064,6937,57.88,429,RATE_LIMIT,286,1739,307,88.59,97.34,35.84,True,OAuth2,4,4,4,0,1,1,Abuse API,10,0.34508561001392984,0.8525659525743955,0.026356522,0.15633436,1,1,0,0
API-20250423165433-AQT4IQJW6M,2025-04-23 16:54:00,Auth,/logout,GET,USR-47997,system,1033,1656,55.49,429,RATE_LIMIT,461,811,570,97.0,88.65,14.92,True,JWT,8,16,2,0,0,1,Abuse API,10,0.3449809161969464,0.6998043047334077,0.011696164,0.32344228,1,1,0,0
API-20250501223003-IUXIDMZCJ1,2025-05-01 22:30:00,Loans,/status,DELETE,USR-34281,web,1260,9539,112.95,429,RATE_LIMIT,747,1869,607,99.38,85.35,26.04,True,API_KEY,9,22,3,0,0,1,Abuse API,10,0.3449025702210828,0.8363786233164562,0.037812542,0.16051655,2,1,1,0
API-20250528161019-9CNK0A9EZD,2025-05-28 16:10:00,Cards,/block,POST,USR-81162,system,3150,2057,46.8,429,RATE_LIMIT,828,619,432,95.99,94.74,24.09,True,MFA,3,16,2,0,0,1,Abuse API,10,0.34486264860835264,0.680652702263194,0.017386766,0.33654848,1,1,0,0
API-20250403084145-VZQM2XXOUW,2025-04-03 08:41:00,Auth,/login,DELETE,USR-68292,mobile,698,13877,113.22,429,RATE_LIMIT,472,1580,690,99.09,99.37,34.61,True,API_KEY,8,8,3,0,0,1,Abuse API,10,0.34480089774302397,0.8115800903907942,0.032544594,0.19027801,2,1,1,0
API-20250413053051-Z8Q5ZNUYPJ,2025-04-13 05:30:00,Loans,/status,GET,USR-29703,system,2123,8737,72.46,429,RATE_LIMIT,201,1047,337,93.36,81.98,21.43,True,BASIC,3,5,6,1,1,1,Abuse API,10,0.34417264964135647,0.7417925091371586,0.0542209,0.23650454,2,1,1,0
API-20250602041929-S9FULIXT8L,2025-06-02 04:19:00,Auth,/logout,PUT,USR-63078,system,3686,5124,89.87,429,RATE_LIMIT,668,1568,630,83.53,98.65,36.47,True,API_KEY,5,4,0,0,1,1,Abuse API,10,0.34411051044115865,0.8540955534353686,0.021792978,0.156443,1,1,0,0
API-20250317121746-YYOD8JVEBO,2025-03-17 12:17:00,Cards,/activate,GET,USR-66037,mobile,2832,9247,63.02,429,RATE_LIMIT,934,1409,522,99.17,78.78,12.78,True,MFA,10,12,0,0,0,1,Abuse API,10,0.34408014383958313,0.8349713559686104,0.012024411,0.18524466,1,1,0,0
API-20250515025134-5L4784A4YR,2025-05-15 02:51:00,Loans,/status,GET,USR-98268,web,2588,7408,123.06,429,RATE_LIMIT,736,1639,654,90.78,94.25,42.58,True,MFA,9,2,3,0,1,1,Abuse API,10,0.3440360944387679,0.7980963463835017,0.017318074,0.21669386,1,1,0,0
API-20250626132851-9U77NVCRG4,2025-06-26 13:28:00,Payments,/pay,PUT,USR-28128,mobile,1673,12957,88.55,429,RATE_LIMIT,822,1621,639,89.94,94.41,32.46,True,MFA,8,13,3,0,0,1,Abuse API,10,0.34369478071442056,0.7703961322370411,0.0194686,0.24121961,1,1,0,0
API-20250219142550-N7DJP5XSG7,2025-02-19 14:25:00,Accounts,/update,PUT,USR-67326,mobile,3319,2113,39.93,429,RATE_LIMIT,814,1687,446,99.59,79.62,22.9,True,JWT,5,14,2,0,0,1,Abuse API,10,0.34346907405982735,0.7645347846725679,0.035865817,0.23000662,2,1,1,0
API-20250424022959-2KJDEA6KQQ,2025-04-24 02:29:00,Cards,/block,GET,USR-92181,web,4277,10475,102.97,429,RATE_LIMIT,209,798,772,90.07,75.68,43.03,True,API_KEY,6,2,3,0,1,1,Abuse API,10,0.3432668324428261,0.6971490274719776,0.043207858,0.2894436,2,1,1,0
API-20250509071400-35CCOCBUVN,2025-05-09 07:14:00,Accounts,/update,DELETE,USR-14182,web,4280,2236,74.7,429,RATE_LIMIT,552,895,580,97.4,78.33,13.22,True,MFA,5,7,4,0,0,1,Abuse API,10,0.3431961902196188,0.7731735276326475,0.0325964,0.22381864,2,1,1,0
API-20250622153812-8A9B7CB1RS,2025-06-22 15:38:00,Cards,/activate,DELETE,USR-87731,system,2670,6896,44.25,429,RATE_LIMIT,325,1776,721,88.29,90.72,28.94,True,MFA,7,15,6,1,0,1,Abuse API,10,0.34310583040748927,0.769235675689128,0.012449863,0.24763195,1,1,0,0
API-20250621194340-SQNR73QPUU,2025-06-21 19:43:00,Payments,/pay,GET,USR-71208,web,4591,12686,91.92,429,RATE_LIMIT,803,504,567,95.97,75.88,28.26,True,API_KEY,7,19,5,1,0,1,Abuse API,10,0.3429213245209068,0.8117052404570609,0.0401839,0.17687483,2,1,1,0
API-20250220020520-M8JQ78ATP8,2025-02-20 02:05:00,Auth,/logout,GET,USR-11665,mobile,3927,4921,118.75,429,RATE_LIMIT,471,566,343,96.97,78.04,28.0,True,JWT,10,2,3,0,1,1,Abuse API,10,0.3427352225584091,0.750891045720071,0.0489156,0.22839902,2,1,1,0
API-20250705182241-8N3UZJJ67S,2025-07-05 18:22:00,Accounts,/balance,POST,USR-61353,system,4480,11197,116.28,429,RATE_LIMIT,694,1422,708,91.76,97.58,38.41,True,JWT,8,18,5,1,0,1,Abuse API,10,0.34259346078382696,0.800104061530434,0.015923727,0.2117526,1,1,0,0
API-20250420073125-6OML06K1DY,2025-04-20 07:31:00,Cards,/limit,GET,USR-27416,web,807,2017,83.58,429,RATE_LIMIT,584,1788,959,98.79,93.48,37.76,True,BASIC,8,7,6,1,0,1,Abuse API,10,0.3421321916148996,0.8712065577703523,0.033830363,0.121359654,2,1,1,0
API-20250421011402-BXPI08ZK91,2025-04-21 01:14:00,Loans,/apply,GET,USR-77249,system,2165,14881,61.63,429,RATE_LIMIT,723,824,707,90.81,80.51,31.29,True,BASIC,10,1,0,0,1,1,Abuse API,10,0.34203984550617533,0.823692471518588,0.015763735,0.18666333,1,1,0,0
API-20250303150307-5OEWH3AUEC,2025-03-03 15:03:00,Cards,/block,PUT,USR-25840,system,3817,2947,82.7,429,RATE_LIMIT,998,584,743,98.16,93.33,39.64,True,MFA,4,15,0,0,0,1,Abuse API,10,0.3420346041740913,0.7323508516615448,0.009070121,0.28468284,1,1,0,0
API-20250509070455-V54MXB083J,2025-05-09 07:04:00,Accounts,/balance,DELETE,USR-88138,web,1338,742,76.52,429,RATE_LIMIT,869,1094,387,86.59,92.15,26.14,True,BASIC,9,7,4,0,0,1,Abuse API,10,0.3417888621449659,0.8049785800159543,0.02651162,0.19387639,1,1,0,0
API-20250605022946-M8PPSP3UEM,2025-06-05 02:29:00,Payments,/pay,PUT,USR-62233,system,3568,4360,81.08,429,RATE_LIMIT,722,1582,835,91.36,77.84,24.58,True,JWT,10,2,3,0,1,1,Abuse API,10,0.34153340852178093,0.8352037957583952,0.022934828,0.1664616,1,1,0,0
API-20250313020305-9X1S0UALGA,2025-03-13 02:03:00,Payments,/pay,GET,USR-53651,system,373,11844,65.39,429,RATE_LIMIT,865,736,568,92.96,81.93,13.05,True,BASIC,8,2,3,0,1,1,Abuse API,10,0.3413687057340882,0.802961735291702,0.026165996,0.19497839,1,1,0,0
API-20250311011540-999Y5CSW99,2025-03-11 01:15:00,Payments,/transfer,DELETE,USR-94805,mobile,2114,10307,77.94,429,RATE_LIMIT,593,1921,677,88.82,93.04,36.65,True,JWT,8,1,1,0,1,1,Abuse API,10,0.3412596904877418,0.844571466153441,0.010483918,0.16872369,1,1,0,0
API-20250523022824-SCX9AHG589,2025-05-23 02:28:00,Auth,/mfa,GET,USR-27087,system,4652,2097,49.26,429,RATE_LIMIT,758,910,520,85.04,95.96,23.42,True,MFA,5,2,4,0,1,1,Abuse API,10,0.3411489076341878,0.7858679248171124,0.01243313,0.22514567,1,1,0,0
API-20250504223036-IJPE5HOEOO,2025-05-04 22:30:00,Payments,/history,PUT,USR-60762,system,1747,2141,113.23,429,RATE_LIMIT,749,668,530,95.49,88.22,42.34,True,JWT,9,22,6,1,0,1,Abuse API,10,0.3410878643159733,0.8365230157270032,0.03200957,0.154731,2,1,1,0
API-20250706091830-VH06ZCF97G,2025-07-06 09:18:00,Auth,/login,DELETE,USR-66416,system,3770,962,105.27,429,RATE_LIMIT,512,1524,670,93.09,75.54,48.73,True,JWT,10,9,6,1,0,1,Abuse API,10,0.34102407548000596,0.8433040031245406,0.020555425,0.1592128,1,1,0,0
API-20250310133424-6YQ0WQO14F,2025-03-10 13:34:00,Loans,/status,PUT,USR-89498,mobile,717,10718,83.48,429,RATE_LIMIT,871,950,321,86.91,92.88,21.11,True,MFA,6,13,0,0,0,1,Abuse API,10,0.3408861358556175,0.7477521541246844,0.021345263,0.253561,1,1,0,0
API-20250704154707-YCQDBXEWYS,2025-07-04 15:47:00,Cards,/activate,PUT,USR-11555,mobile,1422,10038,120.89,429,RATE_LIMIT,978,1175,542,90.39,91.11,47.01,True,MFA,9,15,4,0,0,1,Abuse API,10,0.3408319526474785,0.7626763112280104,0.031106422,0.22871312,2,1,1,0
API-20250402004909-JY7VWQ5XMR,2025-04-02 00:49:00,Auth,/logout,POST,USR-40129,mobile,2863,2685,129.45,429,RATE_LIMIT,616,1025,324,95.83,83.81,40.34,True,JWT,3,0,2,0,1,1,Abuse API,10,0.34075195029157773,0.7362030017309898,0.030867811,0.25518504,2,1,1,0
API-20250218194906-HLNMUTJL14,2025-02-18 19:49:00,Payments,/history,GET,USR-82198,web,584,1800,79.85,429,RATE_LIMIT,741,1352,813,89.17,85.11,17.34,True,BASIC,5,19,1,0,0,1,Abuse API,10,0.3405722645621629,0.7760017892945203,0.013845396,0.23186961,1,1,0,0
API-20250403042329-XXRCW72MHZ,2025-04-03 04:23:00,Cards,/limit,PUT,USR-67217,mobile,3379,12456,85.11,429,RATE_LIMIT,681,1314,433,95.35,83.28,31.31,True,BASIC,3,4,3,0,1,1,Abuse API,10,0.34042009805654266,0.7334321486209266,0.020608662,0.26721948,1,1,0,0
API-20250310235224-OEXT7EZC21,2025-03-10 23:52:00,Loans,/status,GET,USR-79296,system,3472,10463,73.77,429,RATE_LIMIT,709,931,766,88.46,89.93,25.37,True,MFA,6,23,0,0,1,1,Abuse API,10,0.3403090086700409,0.791695783919659,0.0093016215,0.21992962,1,1,0,0
API-20250306110714-M3XUIRR0EX,2025-03-06 11:07:00,Payments,/transfer,GET,USR-17878,system,2021,9914,107.07,429,RATE_LIMIT,302,1894,307,95.34,85.62,35.72,True,BASIC,10,11,3,0,0,1,Abuse API,10,0.33990318066585473,0.757445156178129,0.02928175,0.23298264,1,1,0,0
API-20250528004421-235Z9GQOVO,2025-05-28 00:44:00,Cards,/activate,DELETE,USR-49349,mobile,3087,10569,75.34,429,RATE_LIMIT,555,1214,527,97.9,94.4,29.1,True,BASIC,3,0,2,0,1,1,Abuse API,10,0.3397112906294566,0.7612165934421127,0.009597071,0.2483202,1,1,0,0
API-20250224141337-KJXXJPK5ES,2025-02-24 14:13:00,Cards,/block,PUT,USR-19063,web,621,3372,83.29,429,RATE_LIMIT,797,1477,355,92.44,83.12,33.13,True,BASIC,8,14,0,0,0,1,Abuse API,10,0.3397092571459896,0.7802870554783005,0.020053716,0.218787,1,1,0,0
API-20250704020020-Y2HWFX0IVZ,2025-07-04 02:00:00,Accounts,/details,POST,USR-26217,system,2258,7998,113.8,429,RATE_LIMIT,915,1405,806,89.26,83.48,34.23,True,API_KEY,6,2,4,0,1,1,Abuse API,10,0.3396362450571632,0.7924120675703213,0.011548311,0.21494836,1,1,0,0
API-20250409091104-IYT1W42F5D,2025-04-09 09:11:00,Cards,/block,PUT,USR-73868,web,4799,4026,84.94,429,RATE_LIMIT,200,756,572,92.97,94.83,36.18,True,MFA,7,9,2,0,0,1,Abuse API,10,0.33958375973769445,0.6762125703921441,0.022440309,0.3200984,1,1,0,0
API-20250602221133-Q7MT1GXX2X,2025-06-02 22:11:00,Cards,/limit,GET,USR-31373,mobile,1130,13747,55.79,429,RATE_LIMIT,721,1226,764,96.44,79.75,24.2,True,BASIC,9,22,0,0,0,1,Abuse API,10,0.33943350569300135,0.7983775498238885,0.012050591,0.20787238,1,1,0,0
API-20250303223020-54JHPOYL6P,2025-03-03 22:30:00,Accounts,/update,DELETE,USR-74128,web,1392,10200,83.23,429,RATE_LIMIT,306,1438,713,82.28,96.01,16.86,True,JWT,5,22,0,0,0,1,Abuse API,10,0.3392726808446909,0.7822564248839813,0.0155315185,0.2200301,1,1,0,0
API-20250203021728-R9U024OL52,2025-02-03 02:17:00,Cards,/limit,PUT,USR-45366,system,1588,14525,64.93,429,RATE_LIMIT,850,807,333,99.55,81.51,25.23,True,MFA,5,2,0,0,1,1,Abuse API,10,0.3389039835947276,0.8267361191265348,0.029119674,0.16085616,1,1,0,0
API-20250704200907-N1WBJR8JOS,2025-07-04 20:09:00,Payments,/transfer,PUT,USR-15882,mobile,4232,4006,81.14,429,RATE_LIMIT,652,1492,513,92.49,79.48,20.15,True,MFA,9,20,4,0,0,1,Abuse API,10,0.33875755104070127,0.7820086053057081,0.028792309,0.20547174,1,1,0,0
API-20250513014658-8XMCGO8X0Z,2025-05-13 01:46:00,Auth,/mfa,POST,USR-77909,mobile,4909,12901,78.04,429,RATE_LIMIT,719,555,664,90.29,97.99,44.84,True,JWT,5,1,1,0,1,1,Abuse API,10,0.33875558616201173,0.7976379831576373,0.0087930225,0.20983575,1,1,0,0
API-20250223165002-8XPFX7BLIA,2025-02-23 16:50:00,Auth,/login,PUT,USR-47934,system,1640,10954,114.85,429,RATE_LIMIT,476,1733,488,90.76,96.41,41.04,True,OAuth2,5,16,6,1,0,1,Abuse API,10,0.3387285496125855,0.8339489541069383,0.011550107,0.17068659,1,1,0,0
API-20250210183352-OTH4H5RN6E,2025-02-10 18:33:00,Loans,/apply,PUT,USR-68490,web,1771,14281,74.68,429,RATE_LIMIT,268,1280,557,87.42,97.54,23.52,True,OAuth2,5,18,0,0,0,1,Abuse API,10,0.33872626023277963,0.7720773718293109,0.0104772635,0.23362415,1,1,0,0
API-20250522165851-K4PSXIBJLD,2025-05-22 16:58:00,Payments,/transfer,POST,USR-68049,mobile,2954,12998,98.89,429,RATE_LIMIT,779,1180,413,99.25,93.11,35.34,True,MFA,7,16,3,0,0,1,Abuse API,10,0.3386422400195032,0.7300056586470097,0.014221484,0.27169958,1,1,0,0
API-20250512024200-J59HWZZB3H,2025-05-12 02:42:00,Auth,/mfa,POST,USR-25751,web,2190,4299,105.5,429,RATE_LIMIT,456,1489,936,86.84,77.04,46.8,True,MFA,7,2,0,0,1,1,Abuse API,10,0.3386087341791529,0.8076272565681155,0.018470775,0.18972817,1,1,0,0
API-20250521214933-3IDO396V3X,2025-05-21 21:49:00,Payments,/pay,POST,USR-98868,web,1257,11491,88.04,429,RATE_LIMIT,573,1579,863,99.18,91.63,32.43,True,OAuth2,7,21,2,0,0,1,Abuse API,10,0.3385166781428055,0.794426959315716,0.015281534,0.20584154,1,1,0,0
API-20250607123139-V7204L4A73,2025-06-07 12:31:00,Loans,/repay,DELETE,USR-13328,system,2214,10399,71.86,429,RATE_LIMIT,586,1866,554,97.88,77.48,24.88,True,BASIC,8,12,5,1,0,1,Abuse API,10,0.33837618285386956,0.8025990755548833,0.014544822,0.19798465,1,1,0,0
API-20250611222620-FD2T923YXG,2025-06-11 22:26:00,Cards,/block,PUT,USR-53678,mobile,3616,8162,66.79,429,RATE_LIMIT,986,860,887,98.78,79.85,27.56,True,JWT,5,22,2,0,0,1,Abuse API,10,0.33738184879480865,0.714138311453434,0.023384437,0.2746228,1,1,0,0
API-20250709055258-EVH9TM37YD,2025-07-09 05:52:00,Auth,/logout,DELETE,USR-39717,system,686,9943,90.62,429,RATE_LIMIT,811,777,514,94.44,97.8,15.01,True,BASIC,7,5,2,0,1,1,Abuse API,10,0.3372492336254487,0.7871429433736711,0.006594019,0.21801074,1,1,0,0
