event_id,timestamp,api_name,endpoint,http_method,user_id,client_type,request_size_bytes,response_size_bytes,response_time_ms,http_status_code,error_type,requests_per_minute_user,requests_per_minute_ip,concurrent_requests,cpu_usage_server_pct,memory_usage_server_pct,db_query_time_ms,rate_limit_triggered,authentication_type,retry_count,hour,day_of_week,is_weekend,is_night,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
API-20250517044004-I4MTA8FO8S,2025-05-17 04:40:00,Payments,/transfer,POST,USR-21469,web,2053,5630,1705.62,200,NONE,23,50,1608,96.25,85.22,356.77,False,MFA,0,4,5,1,1,1,Explosion trafic,3,0.25248496404916865,0.5649113031031436,0.0061932136,0.18635038,1,1,0,0
API-20250309041849-XD0XV7PMUK,2025-03-09 04:18:00,Cards,/activate,DELETE,USR-43392,mobile,4386,5902,82.09,200,NONE,742,45,21,43.19,58.76,31.11,False,JWT,0,4,6,1,1,1,Activite nocturne suspecte,2,0.22411641574339333,0.4360580258871991,0.014815009,0.22147621,1,1,0,0
API-20250608161349-GKF3YPLH4H,2025-06-08 16:13:00,Auth,/login,POST,USR-63308,mobile,3342,3615,81.99,200,NONE,22,40,10,47.29,50.31,51.37,False,API_KEY,0,16,6,1,0,0,Normal,0,0.13508766048878731,0.23722864028007695,0.007249456,0.16078489,0,0,0,0
API-20250417073408-CYPW5PF9P8,2025-04-17 07:34:00,Cards,/limit,DELETE,USR-87594,web,4796,3239,66.42,200,NONE,346,54,82,70.65,66.68,21.28,False,MFA,0,7,3,0,0,0,Normal,0,0.16705861829851384,0.26612731961561187,0.007602903,0.22744563,0,0,0,0
API-20250616160718-T932KCYATY,2025-06-16 16:07:00,Cards,/block,DELETE,USR-29584,web,3847,9435,54.41,200,NONE,13,57,13,45.91,52.56,25.95,False,BASIC,0,16,0,0,0,0,Normal,0,0.11509636941533104,0.16091066868546058,0.0073046926,0.17707375,0,0,0,0
API-20250318201735-8KWWA4WCTQ,2025-03-18 20:17:00,Auth,/logout,DELETE,USR-22269,web,2118,1268,65.73,200,NONE,3,41,71,48.3,55.3,19.12,False,BASIC,0,20,1,0,0,0,Normal,0,0.09674343868838726,0.15512262978768288,0.005316814,0.12979087,0,0,0,0
API-20250506200953-MH8BQSHRKY,2025-05-06 20:09:00,Cards,/activate,PUT,USR-86966,web,4949,2244,117.43,200,NONE,19,13,33,52.6,74.93,33.15,False,MFA,0,20,1,0,0,0,Normal,0,0.10325326091292102,0.21732747565932864,0.0062377322,0.086194575,0,0,0,0
API-20250402053018-OYA0C5PZ4Q,2025-04-02 05:30:00,Auth,/refresh,GET,USR-70662,mobile,2623,10476,94.03,200,NONE,351,37,38,57.13,50.08,34.8,False,JWT,0,5,2,0,1,0,Normal,0,0.12233984226532274,0.25101123018704335,0.010059901,0.105948396,0,0,0,0
API-20250406215635-5Z0XRIMG7E,2025-04-06 21:56:00,Accounts,/details,PUT,USR-17098,web,2267,3382,1487.03,200,NONE,12,18,4408,91.99,93.39,533.52,False,MFA,0,21,6,1,0,1,Explosion trafic,4,0.2923545191852371,0.6806926476338864,0.015319939,0.18105097,1,1,0,0
API-20250326230740-2A1UCGFVFW,2025-03-26 23:07:00,Accounts,/details,POST,USR-53691,mobile,378,13836,73.09,200,NONE,21,7,79,45.23,52.59,29.49,False,OAuth2,0,23,2,0,1,0,Normal,0,0.22826671654373307,0.34199101081162386,0.011557577,0.33125156,0,0,0,0
API-20250412125312-7CE7JG5DFW,2025-04-12 12:53:00,Payments,/transfer,GET,USR-69814,system,3998,13251,75.78,200,NONE,2,60,75,56.79,77.25,23.19,False,JWT,0,12,5,1,0,1,Comportement anormal,0,0.20146355832432664,0.2212680086997138,0.005471422,0.37765124,1,0,0,1
API-20250406023005-EK871JPUD4,2025-04-06 02:30:00,Payments,/pay,GET,USR-23681,mobile,2246,2762,1450.03,200,NONE,19,27,3311,87.52,95.13,686.92,False,API_KEY,0,2,6,1,1,1,Explosion trafic,4,0.3744589666534646,0.7236753679839325,0.018685695,0.38101584,2,1,0,1
API-20250210114329-J5138T8Q5Z,2025-02-10 11:43:00,Accounts,/details,POST,USR-60440,web,2285,3169,74.72,200,NONE,1,22,31,44.53,69.59,38.9,False,MFA,0,11,0,0,0,1,Comportement anormal,0,0.1837224541272319,0.1466889726119031,0.006809313,0.39766908,1,0,0,1
API-20250416214648-GVXCY08VJZ,2025-04-16 21:46:00,Cards,/limit,GET,USR-51410,web,4331,8034,97.51,200,NONE,30,25,14,49.86,50.75,30.55,False,MFA,0,21,2,0,0,1,Comportement anormal,0,0.15372695287177068,0.1130351143176586,0.0040035755,0.34414217,1,0,0,1
API-20250602054406-2LM852KRK1,2025-06-02 05:44:00,Payments,/transfer,DELETE,USR-58010,web,3600,6396,51.65,200,NONE,624,23,63,65.1,72.0,34.25,False,BASIC,0,5,0,0,1,1,Activite nocturne suspecte,2,0.19307620867555605,0.41974202117220366,0.008832855,0.15065375,1,1,0,0
API-20250320010200-EMO5GZ8QVD,2025-03-20 01:02:00,Payments,/pay,DELETE,USR-15342,system,2260,2790,92.34,200,NONE,21,9,19,61.72,44.19,46.84,False,OAuth2,0,1,3,0,1,0,Normal,0,0.15700703279383588,0.30108339136340045,0.006260119,0.16367759,0,0,0,0
API-20250208115818-MYG0J2VU2L,2025-02-08 11:58:00,Loans,/repay,GET,USR-82715,mobile,3666,1692,72.62,200,NONE,18,8,17,54.48,65.14,16.87,False,OAuth2,0,11,5,1,0,0,Normal,0,0.09104708711723038,0.22376470190791933,0.004478016,0.044898544,0,0,0,0
API-20250620060228-FO6GRLEI3C,2025-06-20 06:02:00,Accounts,/details,GET,USR-95629,mobile,4149,11606,38.84,200,NONE,5,15,93,47.99,78.06,26.12,False,BASIC,0,6,4,0,0,0,Normal,0,0.07854754718690657,0.14175801096631716,0.007642983,0.08624165,0,0,0,0
API-20250425183142-KB7YSJ7P71,2025-04-25 18:31:00,Accounts,/balance,POST,USR-89479,system,3828,10316,64.48,200,NONE,12,40,16,39.49,51.14,21.76,False,JWT,0,18,4,0,0,0,Normal,0,0.05668233013665716,0.08164430796030284,0.0031052842,0.0852974,0,0,0,0
API-20250318094754-9IQR9VTCZ6,2025-03-18 09:47:00,Payments,/pay,PUT,USR-49745,system,3553,11721,60.46,200,NONE,17,35,99,63.48,69.31,30.16,False,MFA,0,9,1,0,0,0,Normal,0,0.05393204958612102,0.12607011211475366,0.0017546413,0.033971395,0,0,0,0
API-20250629064825-P558INYACM,2025-06-29 06:48:00,Auth,/logout,DELETE,USR-89421,mobile,947,9986,913.94,200,NONE,13,56,1929,93.53,85.67,466.16,False,MFA,0,6,6,1,0,1,Explosion trafic,2,0.23297161953878928,0.5102046719858804,0.044321153,0.14438903,2,1,1,0
API-20250708104004-GQ2F80J382,2025-07-08 10:40:00,Accounts,/update,GET,USR-37886,mobile,662,14534,91.34,200,NONE,16,14,59,51.13,55.24,36.21,False,OAuth2,0,10,1,0,0,0,Normal,0,0.09233319571348793,0.18421368109383487,0.009542409,0.0832435,0,0,0,0
API-20250620220239-DB8JDOOLR0,2025-06-20 22:02:00,Cards,/limit,GET,USR-80102,system,2867,4203,99.59,200,NONE,19,31,18,29.19,62.87,47.28,False,OAuth2,0,22,4,0,0,0,Normal,0,0.10312203157863038,0.14025484337049773,0.0045187767,0.16459247,0,0,0,0
API-20250412214731-QWGF2ZQCQO,2025-04-12 21:47:00,Payments,/pay,PUT,USR-43110,web,4653,3841,34.89,200,NONE,3,20,67,70.0,66.18,11.62,False,OAuth2,0,21,5,1,0,0,Normal,0,0.15441684161640676,0.3339547640835485,0.007933164,0.1213626,0,0,0,0
API-20250624052920-058EI49LN9,2025-06-24 05:29:00,Payments,/pay,DELETE,USR-61348,mobile,4184,5598,75.03,200,NONE,20,47,89,73.04,59.74,42.23,False,JWT,0,5,1,0,1,0,Normal,0,0.12383124713214178,0.2539312022194099,0.0036640384,0.1138985,0,0,0,0
API-20250220115650-NKV5882UOD,2025-02-20 11:56:00,Loans,/apply,POST,USR-40913,web,3866,12565,87.16,200,NONE,18,9,90,39.17,71.83,36.5,False,BASIC,0,11,3,0,0,0,Normal,0,0.08902659631194022,0.09281471159819804,0.004324382,0.1699407,0,0,0,0
API-20250326013216-YCI7NUH99C,2025-03-26 01:32:00,Payments,/pay,POST,USR-42378,system,4937,3032,52.22,200,NONE,14,53,34,47.63,52.92,23.59,False,JWT,0,1,2,0,1,0,Normal,0,0.13656584031159136,0.24410711453927916,0.0029534558,0.16263695,0,0,0,0
API-20250209190543-9VBASJLQ8S,2025-02-09 19:05:00,Loans,/apply,GET,USR-90902,mobile,3431,1551,89.49,200,NONE,18,24,45,62.83,61.76,43.34,False,BASIC,0,19,6,1,0,0,Normal,0,0.15448346996159615,0.22439046548049935,0.0022943213,0.23676562,0,0,0,0
API-20250504201214-9RUKVHJ9AC,2025-05-04 20:12:00,Cards,/activate,PUT,USR-80781,mobile,745,1408,1389.6,200,NONE,2,20,3534,95.0,89.06,514.43,False,JWT,0,20,6,1,0,1,Explosion trafic,2,0.2721807781362184,0.6208310160051727,0.013362978,0.18234834,1,1,0,0
API-20250510005439-QUQ4B8NVJO,2025-05-10 00:54:00,Auth,/login,PUT,USR-30736,mobile,3754,14734,47.22,200,NONE,21,38,26,41.33,61.41,19.08,False,API_KEY,0,0,5,1,1,0,Normal,0,0.18875020373973259,0.3845846067477169,0.006354752,0.17531125,0,0,0,0
API-20250714095545-PYWQ9G2VCG,2025-07-14 09:55:00,Cards,/block,DELETE,USR-38693,web,1513,5428,93.81,200,NONE,24,29,36,52.43,61.6,51.35,False,OAuth2,0,9,0,0,0,0,Normal,0,0.11653930998783663,0.15513065720174773,0.0052472493,0.18924002,0,0,0,0
API-20250303212305-U4O0DGEW3G,2025-03-03 21:23:00,Loans,/status,PUT,USR-95728,web,3321,13563,94.06,200,NONE,19,26,92,59.33,84.26,43.96,False,API_KEY,0,21,0,0,0,0,Normal,0,0.19548555878184312,0.2645256224612019,0.011462976,0.31046808,0,0,0,0
API-20250329044605-UQQ9AWOJFX,2025-03-29 04:46:00,Payments,/pay,GET,USR-27407,web,4051,4831,76.05,200,NONE,5,10,22,29.87,49.79,17.91,False,API_KEY,0,4,5,1,1,0,Normal,0,0.21257116179318983,0.3850443614468503,0.008298067,0.24437106,0,0,0,0
API-20250427093626-CGERQWSOJD,2025-04-27 09:36:00,Cards,/limit,PUT,USR-69730,web,761,7947,1779.35,200,NONE,17,27,2323,97.44,91.38,614.86,False,MFA,0,9,6,1,0,1,Explosion trafic,5,0.2923376372023289,0.5634435334992006,0.032004338,0.28156504,2,1,1,0
API-20250702134135-ETJ2VKE8V9,2025-07-02 13:41:00,Loans,/status,POST,USR-79689,system,3925,3127,1330.95,200,NONE,19,54,1053,88.34,99.49,222.9,False,API_KEY,0,13,2,0,0,0,Normal,0,0.22229994321280952,0.3727816739131282,0.015609493,0.27850866,0,0,0,0
API-20250324010700-KZJ575HMA7,2025-03-24 01:07:00,Payments,/transfer,POST,USR-24474,web,3260,1598,94.45,200,NONE,14,34,50,54.51,49.91,44.84,False,MFA,0,1,0,0,1,0,Normal,0,0.15387578529208473,0.29882988809316074,0.0046599973,0.15813747,0,0,0,0
API-20250404164310-84TSQKKF0P,2025-04-04 16:43:00,Accounts,/update,PUT,USR-91930,web,2833,8518,80.26,200,NONE,2,27,77,47.9,59.59,34.79,False,JWT,0,16,4,0,0,0,Normal,0,0.10450224202403396,0.10359412235107927,0.0054535028,0.2044591,0,0,0,0
API-20250512004057-TSFVAUDC8P,2025-05-12 00:40:00,Payments,/pay,DELETE,USR-15297,web,4079,2812,99.32,200,NONE,7,7,29,59.66,56.67,31.11,False,OAuth2,0,0,0,0,1,0,Normal,0,0.2312284841381094,0.3605366251036767,0.0068952343,0.3262536,0,0,0,0
API-20250223213906-SPEPPK9HLD,2025-02-23 21:39:00,Auth,/mfa,POST,USR-34179,system,3276,6572,899.73,200,NONE,29,57,3802,90.11,85.05,651.6,False,API_KEY,0,21,6,1,0,1,Explosion trafic,2,0.30874995263926425,0.5818984694037509,0.015010841,0.32934055,1,1,0,0
API-20250426044208-DK43U8P7O6,2025-04-26 04:42:00,Accounts,/details,DELETE,USR-97060,system,963,12828,54.86,200,NONE,8,58,41,58.46,50.83,17.82,False,OAuth2,0,4,5,1,1,1,Comportement anormal,0,0.26670168105840414,0.36865742825954345,0.005023678,0.42642394,1,0,0,1
API-20250330083205-H07CP29ZXU,2025-03-30 08:32:00,Auth,/refresh,PUT,USR-68818,mobile,3815,6282,48.47,200,NONE,19,40,69,49.75,65.51,27.96,False,BASIC,0,8,6,1,0,1,Comportement anormal,0,0.1968817258340113,0.17788337634674992,0.0023166474,0.41044515,1,0,0,1
API-20250324190507-F4227ZDMSB,2025-03-24 19:05:00,Payments,/transfer,POST,USR-87790,system,619,14076,72.47,200,NONE,7,20,43,43.83,58.2,11.8,False,OAuth2,0,19,0,0,0,0,Normal,0,0.1846406625556413,0.21662423423602092,0.009216235,0.32808152,0,0,0,0
API-20250324023520-AWQDIFC37W,2025-03-24 02:35:00,Accounts,/update,PUT,USR-47397,mobile,2272,11680,77.16,200,NONE,28,31,9,40.48,54.43,29.23,False,API_KEY,0,2,0,0,1,0,Normal,0,0.18845876868419387,0.3039205522344272,0.008049915,0.25340584,0,0,0,0
API-20250611154509-TO54QWFQ9Z,2025-06-11 15:45:00,Loans,/repay,PUT,USR-63227,web,728,4575,95.63,200,NONE,25,38,76,61.54,67.74,34.27,False,BASIC,0,15,2,0,0,0,Normal,0,0.11979352515896047,0.1056189296047355,0.005505335,0.24825631,0,0,0,0
API-20250514182359-6XWAXN16A7,2025-05-14 18:23:00,Payments,/pay,POST,USR-95014,system,4572,3163,3877.0,504,TIMEOUT,4,36,77,52.07,67.47,1972.37,False,JWT,0,18,2,0,0,1,Timeout,7,0.3152074969187684,0.6444456084073505,0.010378129,0.29079875,1,1,0,0
API-20250707044023-HH8JRZMOHN,2025-07-07 04:40:00,Accounts,/details,GET,USR-57829,web,4785,1054,96.24,200,NONE,2,6,60,42.59,53.34,47.11,False,MFA,0,4,0,0,1,0,Normal,0,0.1827917478313892,0.3394071936475781,0.008232883,0.20073517,0,0,0,0
API-20250702152529-8L30PKTUMN,2025-07-02 15:25:00,Auth,/logout,GET,USR-49792,web,4040,6669,83.35,429,RATE_LIMIT,984,787,553,95.66,91.95,41.79,True,MFA,7,15,2,0,0,1,Abuse API,10,0.33512247221506763,0.7192294297169782,0.010229457,0.27590853,1,1,0,0
API-20250224183943-Z7PY42FGLJ,2025-02-24 18:39:00,Payments,/transfer,POST,USR-79332,system,1676,589,85.34,200,NONE,14,33,94,67.06,75.61,53.18,False,JWT,0,18,0,0,0,1,Comportement anormal,0,0.19598470058177178,0.2112845514307697,0.008446539,0.368223,1,0,0,1
API-20250206213001-CW2IN12VY4,2025-02-06 21:30:00,Accounts,/balance,POST,USR-18060,web,4647,1070,80.45,200,NONE,9,13,14,38.34,57.29,26.43,False,JWT,0,21,3,0,0,0,Normal,0,0.152517270082414,0.20359390770026994,0.0055450103,0.24841289,0,0,0,0
API-20250515231805-XEH1RDVVD9,2025-05-15 23:18:00,Auth,/login,PUT,USR-78081,system,2499,2028,101.34,200,NONE,12,19,93,75.73,65.12,21.64,False,MFA,0,23,3,0,1,0,Normal,0,0.13171764027665392,0.2725673587721686,0.008451131,0.11413443,0,0,0,0
API-20250306010540-J2X6NWSU8S,2025-03-06 01:05:00,Auth,/mfa,DELETE,USR-99947,system,3400,2154,71.47,429,RATE_LIMIT,561,1625,696,98.98,98.18,19.28,True,MFA,3,1,3,0,1,1,Abuse API,10,0.35478468039464195,0.8576959274360908,0.021452073,0.18520604,1,1,0,0
API-20250709222455-7DBWCD2OJO,2025-07-09 22:24:00,Accounts,/balance,DELETE,USR-11949,system,3918,10343,28.36,200,NONE,26,9,26,41.22,55.41,17.93,False,MFA,0,22,2,0,0,0,Normal,0,0.09945203304258028,0.1518335552690041,0.005681954,0.14084059,0,0,0,0
API-20250618001015-400MAJJ7RU,2025-06-18 00:10:00,Loans,/status,PUT,USR-64573,system,4994,12143,69.07,200,NONE,1,26,58,51.45,51.65,28.36,False,JWT,0,0,2,0,1,0,Normal,0,0.12689154934069932,0.23513620408978825,0.0035173541,0.14202109,0,0,0,0
API-20250418080730-516I8CZFF4,2025-04-18 08:07:00,Accounts,/update,PUT,USR-38990,web,2629,1471,97.95,200,NONE,25,27,88,63.47,78.42,32.12,False,JWT,0,8,4,0,0,0,Normal,0,0.16826064323151357,0.17926005312470342,0.007789006,0.31773287,0,0,0,0
API-20250630182541-JHVZGRT9G1,2025-06-30 18:25:00,Loans,/status,POST,USR-99412,mobile,2874,6760,65.2,200,NONE,26,13,45,38.97,63.56,36.93,False,JWT,0,18,0,0,0,0,Normal,0,0.12405692927248445,0.09954006602114934,0.00443095,0.26819977,0,0,0,0
API-20250703231017-9C5YKC1S5A,2025-07-03 23:10:00,Accounts,/update,GET,USR-47301,web,3696,4636,108.86,200,NONE,21,9,43,28.97,52.97,37.53,False,API_KEY,0,23,3,0,1,0,Normal,0,0.17466301813765464,0.31852270480376776,0.008925785,0.19654056,0,0,0,0
API-20250712201145-4PX811NAV1,2025-07-12 20:11:00,Accounts,/details,PUT,USR-69227,web,1178,6973,104.31,200,NONE,3,52,62,40.89,66.62,45.63,False,API_KEY,0,20,5,1,0,0,Normal,0,0.16905967717494674,0.2841116063334378,0.0064736977,0.21659373,0,0,0,0
API-20250421223018-0T4D6YT3K9,2025-04-21 22:30:00,Payments,/transfer,DELETE,USR-73329,system,434,2296,2681.11,504,TIMEOUT,24,44,75,38.05,67.22,2518.72,False,BASIC,0,22,0,0,0,1,Timeout,6,0.3504344055251058,0.735830388351016,0.024301277,0.29117155,1,1,0,0
API-20250709023634-FOOU1OH7ZY,2025-07-09 02:36:00,Cards,/block,DELETE,USR-34817,mobile,4315,2694,3354.39,504,TIMEOUT,13,36,78,57.05,67.44,2552.03,False,API_KEY,0,2,2,0,1,1,Timeout,7,0.3503450722143035,0.7653397383227887,0.03356181,0.25213367,2,1,1,0
API-20250222154839-0L951X6HVY,2025-02-22 15:48:00,Payments,/pay,POST,USR-37397,system,2755,3873,74.77,200,NONE,24,49,50,53.25,56.76,46.74,False,MFA,0,15,5,1,0,0,Normal,0,0.1357431824271411,0.1589905814124734,0.004037872,0.2442011,0,0,0,0
API-20250429091423-26GY6O7R16,2025-04-29 09:14:00,Cards,/limit,DELETE,USR-36645,web,4083,6859,74.7,200,NONE,20,13,88,60.27,73.62,14.3,False,JWT,0,9,1,0,0,0,Normal,0,0.12086467777805183,0.12373313025919065,0.003519682,0.23534122,0,0,0,0
API-20250505114426-P5T9FIA036,2025-05-05 11:44:00,Loans,/repay,PUT,USR-73643,web,3432,1872,92.35,429,RATE_LIMIT,781,1516,814,97.58,78.51,33.47,True,BASIC,6,11,0,0,0,1,Abuse API,10,0.31984318880706325,0.7758227790063409,0.007996363,0.17571042,1,1,0,0
API-20250315072445-42TP4PBUE4,2025-03-15 07:24:00,Loans,/status,GET,USR-83073,web,2438,7212,80.56,200,NONE,17,13,24,50.62,63.81,29.14,False,OAuth2,0,7,5,1,0,0,Normal,0,0.10946611389211575,0.16424897558999835,0.0034521294,0.16069724,0,0,0,0
API-20250201024742-DLIRGTJMLN,2025-02-01 02:47:00,Loans,/apply,POST,USR-71338,system,2910,9417,106.21,429,RATE_LIMIT,960,778,716,93.93,94.61,50.74,True,JWT,10,2,5,1,1,1,Abuse API,10,0.34820811514552474,0.8509635590611709,0.0142764505,0.17938434,1,1,0,0
API-20250429005931-WLCHVVKORT,2025-04-29 00:59:00,Cards,/activate,DELETE,USR-51314,system,621,10841,94.14,200,NONE,28,53,51,45.66,55.5,42.73,False,OAuth2,0,0,1,0,1,1,Comportement anormal,0,0.25110772457052705,0.2755858726823161,0.0046717757,0.47306553,1,0,0,1
API-20250604045508-WYRPCTFCNR,2025-06-04 04:55:00,Cards,/block,GET,USR-80003,mobile,4564,11764,79.75,200,NONE,370,14,46,36.84,70.81,22.63,False,BASIC,0,4,2,0,1,0,Normal,0,0.1818110512193475,0.2984991453391117,0.00752182,0.23941219,0,0,0,0
API-20250515181006-EGIEZIXNFV,2025-05-15 18:10:00,Accounts,/update,PUT,USR-66152,system,1463,11396,81.27,200,NONE,537,14,43,41.84,28.78,36.68,False,OAuth2,0,18,3,0,0,0,Normal,0,0.17937859236713863,0.3811932791625446,0.02814069,0.12880181,0,0,0,0
API-20250420140211-W87DIRIHHS,2025-04-20 14:02:00,Auth,/refresh,PUT,USR-23350,mobile,2346,8176,72.12,200,NONE,13,40,84,67.07,68.15,10.5,False,API_KEY,0,14,6,1,0,0,Normal,0,0.1627812593536513,0.24074169224521122,0.0036664412,0.24393564,0,0,0,0
API-20250406143010-SCRTB0NGR9,2025-04-06 14:30:00,Cards,/block,GET,USR-75029,web,4991,12944,60.31,429,RATE_LIMIT,769,1510,836,92.78,88.51,28.84,True,API_KEY,4,14,6,1,0,1,Abuse API,8,0.341481406403431,0.8249258776392002,0.026194502,0.17332384,1,1,0,0
API-20250330174841-319RN371VO,2025-03-30 17:48:00,Accounts,/update,GET,USR-74824,system,357,9893,127.8,200,NONE,7,34,50,57.09,45.77,36.31,False,API_KEY,0,17,6,1,0,0,Normal,0,0.173214891433538,0.2593527840594083,0.008502946,0.25178894,0,0,0,0
API-20250225070444-SVTP6NEE3J,2025-02-25 07:04:00,Loans,/status,PUT,USR-92082,web,1895,3786,4367.32,504,TIMEOUT,19,12,45,48.64,52.0,2409.42,False,BASIC,0,7,1,0,0,1,Timeout,7,0.3522586439690963,0.7070700812017845,0.021250969,0.32845488,1,1,0,0
API-20250704074845-JZOWZ584Y0,2025-07-04 07:48:00,Loans,/apply,DELETE,USR-11855,mobile,4404,3507,75.85,200,NONE,24,16,82,78.63,60.5,29.51,False,BASIC,0,7,4,0,0,1,Comportement anormal,0,0.20044118687184928,0.16925530092745353,0.0034764123,0.42859185,1,0,0,1
API-20250710203010-LQNC2ZGWWM,2025-07-10 20:30:00,Loans,/repay,POST,USR-11803,web,4764,5601,115.02,200,NONE,25,56,18,58.4,55.11,45.28,False,MFA,0,20,3,0,0,1,Comportement anormal,0,0.16619716437478088,0.14709233656359383,0.0070013865,0.34449777,1,0,0,1
API-20250516155548-K9VPOYU9T0,2025-05-16 15:55:00,Cards,/activate,GET,USR-25735,mobile,2134,12209,91.92,429,RATE_LIMIT,220,739,562,95.33,95.27,19.47,True,JWT,6,15,4,0,0,1,Abuse API,10,0.2945975558408071,0.6317299463444858,0.01763427,0.23442845,1,1,0,0
API-20250614124053-ZQN5I4VIMB,2025-06-14 12:40:00,Payments,/pay,DELETE,USR-37844,system,4120,14212,83.65,200,NONE,697,9,41,35.88,66.98,36.53,False,BASIC,0,12,5,1,0,1,Comportement anormal,0,0.23735807180459179,0.44308147661551467,0.021123888,0.24786885,1,1,0,0
API-20250526131724-Q5B2VH3EA4,2025-05-26 13:17:00,Accounts,/update,DELETE,USR-29156,system,368,6995,96.74,200,NONE,8,57,5,45.5,49.59,40.98,False,API_KEY,0,13,0,0,0,0,Normal,0,0.16221723715171585,0.2493656699644139,0.0118363155,0.22544973,0,0,0,0
API-20250701125024-E0TYVA0HSP,2025-07-01 12:50:00,Cards,/limit,DELETE,USR-73185,mobile,795,11538,108.35,200,NONE,9,44,65,51.25,68.69,26.83,False,API_KEY,0,12,1,0,0,0,Normal,0,0.10864484393167018,0.15446276722863372,0.0038241942,0.16764757,0,0,0,0
API-20250625072830-QRHZ0RPLVQ,2025-06-25 07:28:00,Auth,/mfa,DELETE,USR-92578,mobile,1406,9253,1496.91,200,NONE,21,10,1428,94.75,89.15,371.25,False,API_KEY,0,7,2,0,0,1,Erreur backend,2,0.2074085618334731,0.454894181796229,0.028960826,0.13837068,1,1,0,0
API-20250219231231-7YUCYRSIRZ,2025-02-19 23:12:00,Auth,/mfa,DELETE,USR-95281,web,413,10601,77.9,200,NONE,6,23,67,40.37,67.77,27.98,False,API_KEY,0,23,2,0,1,0,Normal,0,0.16399161673523113,0.32662979887983573,0.011570015,0.15377504,0,0,0,0
API-20250421060630-K4U9OZWKUT,2025-04-21 06:06:00,Cards,/limit,GET,USR-88209,system,2529,12724,91.01,200,NONE,24,57,54,59.2,60.55,28.26,False,JWT,0,6,0,0,0,0,Normal,0,0.0734858353379973,0.09212393650967125,0.0054319883,0.12290158,0,0,0,0
API-20250519085409-PT06KOJ88F,2025-05-19 08:54:00,Auth,/refresh,PUT,USR-98664,system,1868,1215,88.63,200,NONE,21,53,6,39.36,53.43,27.55,False,BASIC,0,8,0,0,0,0,Normal,0,0.09758005325003388,0.16481024780136116,0.007862472,0.12006744,0,0,0,0
API-20250208053522-ZYWKPM7OKO,2025-02-08 05:35:00,Payments,/history,DELETE,USR-84419,system,1998,14536,3723.73,504,TIMEOUT,23,48,15,45.64,46.05,2184.67,False,API_KEY,0,5,5,1,1,1,Timeout,7,0.3823726542244568,0.8667393490523742,0.022673074,0.25770554,1,1,0,0
API-20250424140026-M9EJVAEQ0W,2025-04-24 14:00:00,Loans,/apply,GET,USR-81135,system,1409,12846,2833.27,504,TIMEOUT,25,14,87,55.01,82.78,2604.21,False,API_KEY,0,14,3,0,0,1,Timeout,6,0.3189044176655112,0.6758964446535999,0.03824894,0.24256787,2,1,1,0
API-20250612183308-W977675JUW,2025-06-12 18:33:00,Cards,/block,POST,USR-99952,web,1878,1595,72.89,200,NONE,8,5,27,32.72,52.34,36.34,False,MFA,0,18,3,0,0,0,Normal,0,0.128259000624666,0.16037766712292842,0.006750173,0.21764916,0,0,0,0
API-20250214101655-IKFG9V1GW6,2025-02-14 10:16:00,Loans,/status,DELETE,USR-49228,system,2956,3545,79.2,200,NONE,8,9,73,64.65,56.86,34.52,False,OAuth2,0,10,4,0,0,0,Normal,0,0.10842985827172003,0.1150286403859169,0.0034399398,0.206821,0,0,0,0
API-20250511150231-LT2HR47PFH,2025-05-11 15:02:00,Loans,/apply,PUT,USR-98057,web,4784,11974,53.81,200,NONE,22,23,65,79.2,43.92,20.98,False,BASIC,0,15,6,1,0,0,Normal,0,0.17137517452896264,0.30264567999275405,0.0057030926,0.20577675,0,0,0,0
API-20250610000515-BFTRQS2GC6,2025-06-10 00:05:00,Auth,/mfa,PUT,USR-22682,mobile,429,1128,2338.73,504,TIMEOUT,16,60,71,58.2,70.29,1509.21,False,MFA,0,0,1,0,1,1,Timeout,6,0.36458349354416236,0.7912867516979608,0.023010362,0.27945337,1,1,0,0
API-20250409174115-C6Q1RJCSQT,2025-04-09 17:41:00,Loans,/status,POST,USR-88930,mobile,4752,13114,67.66,200,NONE,26,56,65,60.89,66.69,38.0,False,OAuth2,0,17,2,0,0,0,Normal,0,0.14963033703058123,0.15449724022937297,0.0069231917,0.28747058,0,0,0,0
API-20250529091112-YLE8DX2762,2025-05-29 09:11:00,Cards,/limit,DELETE,USR-87982,mobile,1192,14727,46.78,200,NONE,6,44,13,34.45,46.94,23.56,False,JWT,0,9,3,0,0,0,Normal,0,0.151464465898755,0.16038528425241355,0.0067739263,0.2872342,0,0,0,0
API-20250415173649-CXZP47MG6X,2025-04-15 17:36:00,Accounts,/details,PUT,USR-50194,system,407,1926,4763.38,504,TIMEOUT,11,33,40,50.75,53.0,1754.35,False,MFA,0,17,1,0,0,1,Timeout,7,0.34493434832954284,0.7147069172997437,0.030041896,0.29005423,1,1,0,0
