Event_id,Timestamp,Application_name,Server_instance,Environment,User_id,User_type,Endpoint,Http_method,Http_status_code,Response_time_ms,Db_query_time_ms,Cpu_usage_percent,Memory_usage_percent,Thread_pool_usage_percent,Db_connection_pool_usage,Error_code,Retry_count,Active_users_current,Transactions_per_minute,Cache_hit_ratio,Config_version,Deployment_version,Payload_size_bytes,Response_size_bytes,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
APP02723,8/11/2025 10:54,Notification_service,NO09,Preprod,S903,External_api,/voucher_redeem,GET,429,212,195,31,40,66,60,NONE,1,3421,527,0.23,cfg_7,v1.0,301,5166,0,Normal,0,0.35389347238288854,0.4340429116173545,0.17515984,0.45247766,0,0,0,0
APP02724,8/23/2025 5:29,Payment_gateway,PA10,Dev,S668,Auditor,/notifications,POST,500,151,154,21,25,47,46,NONE,3,929,304,0.46,cfg_7,v2.2,4262,3445,0,Normal,0,0.30669620323639896,0.442159174038821,0.08836635,0.38956308,0,0,0,0
APP02725,8/25/2025 23:34,Card_processing,CA20,Preprod,C397,Client,/pin_change,OPTIONS,202,568,205,20,21,65,47,DB_TIMEOUT,0,805,53,0.55,cfg_1,v1.1,724,621,0,Normal,0,0.40041196802865225,0.523855759489857,0.2715826,0.40579754,0,0,0,0
APP02726,10/31/2025 20:51,Api_gateway,AP07,Qa,S743,System,/login,POST,500,224,199,37,43,64,51,NONE,4,2729,266,0.52,cfg_5,v2.0,4411,7737,0,Normal,0,0.2671196146894616,0.26007911461267524,0.062492546,0.47878718,0,0,0,0
APP02727,8/30/2025 1:41,Core_banking,CO09,Dev,S739,Employee,/loan_approval,GET,502,1334,192,71,90,100,70,NONE,2,3041,752,0.38,cfg_10,v2.0,280,5880,0,Normal,0,0.35597468788878267,0.45436791704464397,0.2516707,0.36188546,0,0,0,0
APP02728,6/30/2025 7:06,Reporting,RE13,Prod,C179,Client,/otp_verify,OPTIONS,500,251,237,41,40,63,69,NONE,5,3212,277,0.65,cfg_9,v1.5,3196,3921,0,Normal,0,0.23845304774880025,0.250831431974161,0.09855105,0.36597666,0,0,0,0
APP02729,9/9/2025 11:45,Reporting,RE15,Staging,S853,Employee,/loan_apply,DELETE,200,207,206,26,39,49,67,NONE,4,150,613,0.58,cfg_2,v2.0,1698,5189,0,Normal,0,0.2860445499359492,0.3699758559283386,0.16610406,0.32205373,0,0,0,0
APP02730,8/25/2025 17:16,Mobile_app,MO04,Qa,S638,System,/audit_logs,PUT,502,154,266,27,30,63,67,NONE,5,361,673,0.86,cfg_7,v1.4,3825,6186,0,Normal,0,0.24835588724968152,0.30666964326969737,0.16883262,0.2695654,0,0,0,0
APP02731,8/19/2025 23:21,Payment_gateway,PA11,Dev,S724,External_api,/withdraw,GET,429,152,214,34,33,45,54,NONE,0,107,777,0.23,cfg_5,v3.4,3173,3706,1,Comportement anormal,0,0.47795457398200236,0.571441404679543,0.38633877,0.47608355,2,1,1,0
APP02732,9/16/2025 20:29,Api_gateway,AP02,Preprod,S885,Auditor,/transaction_dispute,PUT,400,177,209,36,50,73,74,NONE,1,1512,797,0.93,cfg_10,v2.5,4472,6213,0,Normal,0,0.3276969191937722,0.5083668522563807,0.10308954,0.37163436,0,0,0,0
APP02733,11/8/2025 9:43,Card_processing,CA17,Dev,S945,Employee,/audit_logs,PATCH,202,62,245,26,32,63,71,NONE,4,1759,647,0.38,cfg_6,v1.1,1724,4791,0,Normal,0,0.34263323025011755,0.2618682392270486,0.1201163,0.64591515,0,0,0,0
APP02734,8/6/2025 1:41,Mobile_app,MO20,Prod,S666,External_api,/scheduled_payments,POST,500,174,192,36,40,75,63,NONE,2,2273,458,0.41,cfg_1,v2.3,4417,9333,0,Normal,0,0.2967825471029655,0.26224944402753575,0.08015216,0.54794604,0,0,0,0
APP02735,7/28/2025 3:31,Api_gateway,AP12,Preprod,S521,External_api,/kyc_update,GET,429,185,153,36,43,81,49,NONE,4,2697,43,0.71,cfg_4,v3.3,3270,2776,0,Normal,0,0.23992101980021482,0.2846796477666761,0.021975271,0.41310814,0,0,0,0
APP02736,7/9/2025 21:22,Api_gateway,AP09,Staging,S725,Employee,/scheduled_transfers,PATCH,500,221,126,31,44,73,55,NONE,0,3697,500,0.85,cfg_2,v3.4,2396,7420,0,Normal,0,0.22811118621394577,0.3495410787691337,0.04550831,0.28928417,0,0,0,0
APP02737,6/16/2025 7:35,Api_gateway,AP12,Qa,S948,External_api,/fraud_alerts,PATCH,500,319,170,39,55,85,63,NONE,4,4235,330,0.86,cfg_8,v3.2,2101,727,0,Normal,0,0.21356796031303146,0.36181069329699694,0.080657065,0.19823612,0,0,0,0
APP02738,7/5/2025 14:37,Core_banking,CO15,Preprod,S929,External_api,/account_opening,DELETE,503,477,178,35,35,71,100,NONE,1,2985,-25,0.43,cfg_1,v3.0,4294,4096,0,Normal,0,0.2671280487760868,0.44459920656233026,0.0754956,0.28128934,0,0,0,0
APP02739,9/20/2025 21:26,Reporting,RE06,Qa,S604,System,/api_rate_limit,DELETE,503,168,171,32,56,65,58,RATE_LIMIT_EXCEEDED,6,9138,403,0.56,cfg_4,v3.0,3343,8059,0,Normal,0,0.26377262563374704,0.5248763677736242,0.09090285,0.17553866,0,0,0,0
APP02740,8/16/2025 1:04,Core_banking,CO10,Prod,S407,External_api,/service_status,PUT,400,224,244,33,38,71,65,NONE,0,2735,524,0.52,cfg_6,v1.4,3770,4650,0,Normal,0,0.21627242029652424,0.17046946021751844,0.04359921,0.4347486,0,0,0,0
APP02741,10/7/2025 17:30,Api_gateway,AP05,Prod,C246,Client,/account_closure,OPTIONS,201,283,171,27,33,66,61,NONE,2,1388,179,0.89,cfg_9,v3.0,606,5151,0,Normal,0,0.29670250587297975,0.4218830741236657,0.07875941,0.38946503,0,0,0,0
APP02742,8/25/2025 4:31,Notification_service,NO11,Prod,C966,Client,/customer_profile,PATCH,429,127,176,24,37,59,45,NONE,0,2938,440,0.41,cfg_6,v2.1,4250,7567,0,Normal,0,0.27315183318430947,0.18068439772053851,0.087279305,0.5514918,0,0,0,0
APP02743,8/29/2025 3:55,Core_banking,CO18,Dev,S639,Auditor,/statement_request,POST,500,292,227,67,86,77,74,AUTH_FAILED,14,5157,572,0.94,cfg_4,v3.4,4527,6578,1,Dégradation performance,4,0.4314288189795558,0.664567959543152,0.12997554,0.49974295,1,1,0,0
APP02744,8/6/2025 12:26,Payment_gateway,PA06,Dev,S360,Auditor,/funds_transfer_external,DELETE,202,158,331,37,39,65,85,NONE,4,2483,883,0.22,cfg_5,v1.1,4137,7995,0,Normal,0,0.44409801222785084,0.529249523815625,0.22074647,0.58229804,0,0,0,0
APP02745,7/3/2025 14:56,Core_banking,CO12,Dev,C864,Client,/loan_approval,POST,409,165,167,43,44,76,64,NONE,4,4739,923,0.22,cfg_6,v2.1,1272,8202,0,Normal,0,0.3338990468088025,0.28820654997325956,0.13796394,0.57552665,0,0,0,0
APP02746,8/26/2025 19:59,Notification_service,NO14,Preprod,S842,Employee,/interest_rate_query,GET,500,829,168,53,70,100,39,NONE,5,1395,49,0.25,cfg_4,v1.5,2717,4418,0,Normal,0,0.3326351787219754,0.3921746747405263,0.15214708,0.45358378,0,0,0,0
APP02747,7/2/2025 11:27,Reporting,RE19,Preprod,S892,Admin,/logout,PUT,404,242,172,45,42,83,54,NONE,3,3420,332,0.25,cfg_4,v3.4,565,7812,1,Comportement anormal,0,0.37314075166556354,0.5637465397886369,0.14940211,0.4062736,1,1,0,0
APP02748,7/18/2025 23:03,Api_gateway,AP17,Dev,S578,Auditor,/transaction_history,GET,200,260,167,29,40,55,54,NONE,2,883,571,0.61,cfg_8,v2.3,4831,9670,0,Normal,0,0.27349542977767316,0.5070022874282935,0.04833244,0.26515156,0,0,0,0
APP02749,6/3/2025 12:29,Atm_system,AT13,Preprod,S563,System,/balance,PATCH,401,216,203,36,49,64,66,NONE,0,2272,976,0.59,cfg_3,v3.3,2453,7719,0,Normal,0,0.27632567573863276,0.2930312093877198,0.17921533,0.3567305,0,0,0,0
APP02750,10/31/2025 23:36,Payment_gateway,PA01,Prod,S426,Employee,/withdraw,PATCH,400,231,110,34,31,57,45,NONE,4,1023,685,0.53,cfg_6,v3.3,3562,7285,0,Normal,0,0.2744301352668576,0.28710464947485115,0.09864731,0.43753844,0,0,0,0
APP02751,9/16/2025 12:52,Api_gateway,AP17,Preprod,C457,Client,/otp_verify,GET,409,126,203,36,65,56,59,AUTH_FAILED,14,6554,585,0.5,cfg_4,v1.2,3091,4148,1,Comportement utilisateur anormal,4,0.33261871326040826,0.5728028860113502,0.087274805,0.33777845,1,1,0,0
APP02752,8/28/2025 15:56,Atm_system,AT19,Staging,S61,Employee,/limit_change_request,POST,201,465,291,36,50,84,100,NONE,1,3857,-22,0.88,cfg_9,v1.4,4536,2938,0,Normal,0,0.37622806389457786,0.4198250311412454,0.19048615,0.518373,0,0,0,0
APP02753,10/15/2025 12:07,Api_gateway,AP11,Qa,S257,Employee,/scheduled_transfers,POST,403,189,146,28,42,72,47,NONE,2,3167,116,0.87,cfg_6,v1.1,4717,4792,0,Normal,0,0.30402866494604924,0.39482980942574075,0.070412144,0.44684404,0,0,0,0
APP02754,10/29/2025 2:32,Api_gateway,AP15,Dev,S846,Employee,/account_unfreeze,PATCH,202,146,170,42,51,85,64,NONE,5,4519,119,0.26,cfg_7,v2.0,2573,4206,0,Normal,0,0.2872382211647153,0.37983361123851545,0.05903405,0.422847,0,0,0,0
APP02755,6/3/2025 19:19,Core_banking,CO17,Prod,S307,System,/transaction_dispute,OPTIONS,500,200,160,34,40,54,69,NONE,3,4352,498,0.73,cfg_8,v2.3,1886,786,0,Normal,0,0.21556140072852284,0.22816457115739314,0.13215359,0.28636605,0,0,0,0
APP02756,9/3/2025 9:21,Loan_management,LO07,Dev,S897,External_api,/card_activation,GET,403,227,152,22,30,46,56,NONE,4,587,198,0.26,cfg_3,v3.4,2340,3938,0,Normal,0,0.207523348568559,0.3715629507263908,0.05019258,0.20081452,0,0,0,0
APP02757,8/16/2025 2:24,Reporting,RE12,Qa,S552,Auditor,/kyc_update,PUT,409,222,176,19,37,57,59,NONE,0,1005,106,0.77,cfg_4,v3.4,2295,5180,0,Normal,0,0.26262116306598987,0.4160104021005632,0.060037497,0.3118156,0,0,0,0
APP02758,9/29/2025 20:06,Atm_system,AT06,Staging,S800,Admin,/interest_rate_query,DELETE,409,1139,243,45,56,100,77,NONE,4,232,552,0.86,cfg_9,v2.1,283,8518,1,Mauvaise configuration pool,6,0.40972226283353036,0.6107276505649526,0.30606505,0.3123741,1,1,0,0
APP02759,6/7/2025 5:28,Card_processing,CA17,Preprod,S883,External_api,/statement_request,POST,401,144,222,18,28,70,75,NONE,2,363,418,0.5,cfg_7,v2.5,1467,8152,0,Normal,0,0.24323308700705926,0.22804272128299952,0.07833529,0.42332125,0,0,0,0
APP02760,10/15/2025 8:38,Api_gateway,AP20,Dev,S252,External_api,/balance,PATCH,401,451,257,33,42,61,100,NONE,5,2133,-27,0.85,cfg_7,v2.5,3736,1991,0,Normal,0,0.37290932755234635,0.45201273323782676,0.12630837,0.5404069,0,0,0,0
APP02761,8/31/2025 5:19,Reporting,RE03,Dev,S708,Admin,/user_registration,PATCH,503,141,196,27,39,43,58,NONE,3,2466,244,0.78,cfg_4,v2.0,3070,1515,0,Normal,0,0.3637565897802825,0.5126317372621044,0.18874808,0.38988996,0,0,0,0
APP02762,8/15/2025 7:02,Reporting,RE01,Dev,S18,Auditor,/card_activation,PATCH,500,178,168,23,35,48,44,NONE,1,2398,342,0.38,cfg_9,v2.2,1791,7167,0,Normal,0,0.3255613989656232,0.49942818940432737,0.11491335,0.36234266,0,0,0,0
APP02763,10/29/2025 19:20,Notification_service,NO01,Dev,S407,Admin,/merchant_payment,PATCH,403,224,245,46,45,92,52,NONE,1,4474,598,0.31,cfg_9,v3.1,2640,4102,0,Normal,0,0.24321438178392055,0.38685260876929173,0.09761124,0.2451793,0,0,0,0
APP02764,7/22/2025 17:34,Card_processing,CA08,Prod,S871,System,/service_status,POST,503,177,144,39,52,89,43,NONE,0,4123,400,0.76,cfg_9,v3.5,3625,3361,0,Normal,0,0.237630106623029,0.4852886538656214,0.03646036,0.1911413,0,0,0,0
APP02765,9/12/2025 14:33,Reporting,RE13,Qa,S435,Admin,/account_update,PUT,202,302,209,46,48,55,63,AUTH_FAILED,10,7739,633,0.33,cfg_6,v1.0,1539,3740,1,Comportement utilisateur anormal,4,0.42073712725418483,0.727881535261204,0.14056696,0.3937629,1,1,0,0
APP02766,10/18/2025 12:24,Notification_service,NO01,Preprod,S884,External_api,/reward_points,OPTIONS,201,166,120,40,50,65,70,NONE,0,2509,511,0.35,cfg_9,v3.4,3120,8956,0,Normal,0,0.36569391341751517,0.3236193478627712,0.110175945,0.66328645,0,0,0,0
APP02767,11/14/2025 18:20,Fraud_detection,FR11,Staging,S314,Admin,/scheduled_transfers,POST,409,291,220,25,36,60,77,NONE,0,2158,906,0.77,cfg_8,v3.3,3610,9972,0,Normal,0,0.44642021638479606,0.4999940509297483,0.15275681,0.6865098,0,0,0,0
APP02768,10/25/2025 23:01,Payment_gateway,PA08,Qa,S433,Admin,/transfer,OPTIONS,503,789,169,40,47,56,67,DB_TIMEOUT,3,3250,429,0.79,cfg_6,v2.5,1770,2894,0,Normal,0,0.37934879257999016,0.34538089617258777,0.19447565,0.59818983,0,0,0,0
APP02769,9/23/2025 1:44,Reporting,RE14,Qa,S819,External_api,/account_closure,GET,400,230,187,32,28,58,59,NONE,0,1728,350,0.62,cfg_2,v2.3,4938,3421,0,Normal,0,0.35726471972478385,0.4596065389219808,0.054567274,0.55762035,0,0,0,0
APP02770,9/25/2025 10:39,Core_banking,CO13,Dev,S280,Admin,/batch_process,PUT,201,158,218,36,38,63,71,NONE,4,1379,870,0.24,cfg_4,v2.1,3979,1967,0,Normal,0,0.28706230967108176,0.398468635942452,0.16092391,0.30179438,0,0,0,0
APP02771,9/11/2025 22:32,Payment_gateway,PA12,Preprod,S637,Auditor,/loan_apply,DELETE,503,223,187,31,38,40,68,NONE,5,1729,570,0.21,cfg_2,v3.3,2376,1260,0,Normal,0,0.32011181234530883,0.4872188007596813,0.12096724,0.3521494,0,0,0,0
APP02772,8/11/2025 17:11,Mobile_app,MO18,Prod,S182,Admin,/otp_resend,OPTIONS,400,212,243,41,51,81,52,NONE,1,4102,272,0.74,cfg_3,v1.0,1451,2071,0,Normal,0,0.2912761466978013,0.2537982157701312,0.114899814,0.5051304,0,0,0,0
APP02773,10/10/2025 14:17,Atm_system,AT01,Dev,S48,Auditor,/transaction_history,PATCH,403,273,166,36,38,74,53,NONE,2,2979,260,0.49,cfg_2,v1.4,1694,7363,0,Normal,0,0.23049133121158003,0.26657543626979946,0.11070969,0.31418887,0,0,0,0
APP02774,11/2/2025 20:18,Card_processing,CA03,Preprod,S896,Auditor,/alerts,POST,401,198,239,39,54,71,68,NONE,0,3505,889,0.67,cfg_1,v3.2,4868,2839,0,Normal,0,0.3109516181460097,0.4213641965124233,0.14367597,0.3678147,0,0,0,0
APP02775,10/2/2025 5:50,Reporting,RE11,Prod,S429,Admin,/card_unblock,PUT,200,285,252,44,38,66,74,NONE,0,3968,857,0.4,cfg_3,v3.5,2841,5764,0,Normal,0,0.25921884434579884,0.4625172393667422,0.13755094,0.17758836,0,0,0,0
APP02776,9/6/2025 18:03,Loan_management,LO03,Prod,S166,External_api,/user_privilege_change,DELETE,200,266,232,39,36,58,66,NONE,2,2425,918,0.56,cfg_10,v3.2,717,5134,0,Normal,0,0.26081499628968885,0.2749524764045433,0.20677617,0.30071634,0,0,0,0
APP02777,6/26/2025 19:10,Notification_service,NO13,Dev,S690,Admin,/voucher_redeem,OPTIONS,401,190,100,34,41,55,60,NONE,4,2734,753,0.61,cfg_5,v3.2,4197,9579,0,Normal,0,0.2701645252372563,0.3957633621292532,0.04672294,0.36800727,0,0,0,0
APP02778,11/12/2025 4:14,Reporting,RE12,Staging,S844,External_api,/fraud_alerts,GET,503,1720,1510,33,42,84,49,DB_TIMEOUT,2,1975,187,0.91,cfg_9,v2.1,3653,7185,1,Timeout / lenteur DB,7,0.3322987821563235,0.5608900090647194,0.05153349,0.38447285,1,1,0,0
APP02779,9/8/2025 22:58,Payment_gateway,PA19,Dev,C613,Client,/customer_profile,DELETE,200,147,204,45,47,78,51,NONE,3,4421,51,0.9,cfg_2,v3.3,2958,9020,0,Normal,0,0.31786302855256293,0.4394926318717925,0.08021416,0.4338823,0,0,0,0
APP02780,6/2/2025 11:35,Notification_service,NO05,Dev,S301,Auditor,/scheduled_payments,OPTIONS,200,99,160,39,41,85,54,NONE,5,4277,263,0.26,cfg_2,v3.3,1162,8574,0,Normal,0,0.2681067286717649,0.34785383531086306,0.04746679,0.40899956,0,0,0,0
APP02781,8/20/2025 13:39,Api_gateway,AP07,Qa,S657,Employee,/funds_transfer_internal,PATCH,404,125,189,25,41,68,70,NONE,2,2534,700,0.95,cfg_10,v1.4,2329,8811,0,Normal,0,0.3385826365452323,0.2803050030175787,0.2662065,0.4692364,0,0,0,0
APP02782,7/21/2025 8:54,Atm_system,AT05,Preprod,S341,Auditor,/api_rate_limit,OPTIONS,409,192,123,55,69,71,49,AUTH_FAILED,12,5721,118,0.26,cfg_4,v3.3,3468,462,1,Comportement utilisateur anormal,4,0.3786154512674285,0.6212255579563001,0.07100229,0.4436185,1,1,0,0
APP02783,8/4/2025 3:37,Loan_management,LO18,Qa,S757,System,/audit_logs,GET,500,166,135,26,40,51,42,NONE,2,2256,104,0.54,cfg_4,v1.4,4133,4111,0,Normal,0,0.27258915299726943,0.2579740165040916,0.0903976,0.46939585,0,0,0,0
APP02784,8/2/2025 11:04,Atm_system,AT09,Preprod,S588,Admin,/config_update,PATCH,202,243,166,42,45,80,61,NONE,2,3495,299,0.92,cfg_2,v1.2,4404,3908,0,Normal,0,0.31110865122187037,0.32354234892451456,0.06034924,0.54943436,0,0,0,0
APP02785,9/28/2025 11:17,Mobile_app,MO17,Preprod,S988,System,/batch_process,PUT,500,115,168,31,43,81,54,NONE,5,2868,973,0.64,cfg_4,v2.3,3369,8233,0,Normal,0,0.3566925730888955,0.28001693087366586,0.22708246,0.5629783,0,0,0,0
APP02786,9/11/2025 9:45,Notification_service,NO17,Preprod,S465,External_api,/pin_change,DELETE,401,291,180,44,42,86,71,NONE,2,3234,370,0.23,cfg_1,v3.4,242,937,0,Normal,0,0.3679495931757781,0.5239692274014034,0.096984,0.48289555,0,0,0,0
APP02787,7/11/2025 9:35,Mobile_app,MO08,Staging,S874,Auditor,/currency_conversion,OPTIONS,401,179,213,27,39,68,70,NONE,5,1688,322,0.54,cfg_7,v1.3,1880,1652,0,Normal,0,0.24047647754009413,0.18402712314295316,0.07686389,0.46053842,0,0,0,0
APP02788,10/27/2025 19:51,Fraud_detection,FR19,Preprod,S839,System,/reward_points,POST,400,125,212,29,29,45,57,NONE,0,1399,708,0.73,cfg_8,v2.4,2637,2912,0,Normal,0,0.30409008790256925,0.3268322878838285,0.10313373,0.48230425,0,0,0,0
APP02789,10/17/2025 16:33,Mobile_app,MO03,Dev,S640,System,/balance_alerts,GET,409,274,213,42,45,72,56,NONE,5,3792,412,0.92,cfg_2,v3.1,2174,6563,0,Normal,0,0.2893295608649724,0.261004909184597,0.08334588,0.5236379,0,0,0,0
APP02790,8/25/2025 22:53,Atm_system,AT01,Staging,S88,External_api,/reward_points,OPTIONS,500,151,170,35,51,93,32,NONE,4,4627,76,0.7,cfg_6,v2.2,4956,7551,0,Normal,0,0.3544387690073087,0.4732456123369436,0.12283358,0.46723711,0,0,0,0
APP02791,8/30/2025 22:08,Fraud_detection,FR02,Dev,S2,External_api,/audit_logs,POST,429,790,120,56,73,100,35,NONE,3,1718,122,0.25,cfg_5,v2.1,4940,274,1,Mauvaise configuration pool,6,0.42315981459820273,0.6114463112415077,0.224619,0.43341413,1,1,0,0
APP02792,10/2/2025 8:50,Atm_system,AT01,Preprod,S447,Admin,/account_freeze,PATCH,403,317,204,27,38,71,78,NONE,4,2735,896,0.55,cfg_1,v1.3,666,9662,0,Normal,0,0.42980234605767587,0.5010342682212071,0.21879537,0.5695774,0,0,0,0
APP02793,6/25/2025 4:14,Atm_system,AT15,Dev,S278,External_api,/config_update,PUT,404,204,202,35,48,57,66,NONE,2,3788,624,0.58,cfg_5,v3.2,1591,8090,0,Normal,0,0.27795562023211906,0.2587823252913174,0.02805504,0.5470295,0,0,0,0
APP02794,8/4/2025 21:03,Notification_service,NO20,Qa,S335,Employee,/withdraw,POST,409,241,201,32,45,37,73,AUTH_FAILED,11,6281,443,0.71,cfg_6,v1.0,805,9044,1,Comportement utilisateur anormal,4,0.4772200901539523,0.722552305230915,0.1939719,0.51513606,1,1,0,0
APP02795,10/30/2025 14:43,Atm_system,AT12,Preprod,S474,System,/interest_rate_query,GET,409,270,122,24,30,68,64,NONE,5,294,672,0.35,cfg_10,v1.4,3274,4158,0,Normal,0,0.34946723561772436,0.2991933533933379,0.08534398,0.6638644,0,0,0,0
APP02796,7/7/2025 6:06,Fraud_detection,FR20,Staging,C795,Client,/loan_approval,POST,202,225,167,47,50,70,53,NONE,4,4030,979,0.77,cfg_8,v3.2,4268,603,0,Normal,0,0.4189323826152422,0.34103415713260693,0.28368685,0.63207614,0,0,0,0
APP02797,10/16/2025 6:28,Notification_service,NO16,Staging,S83,Employee,/bill_payment,PUT,200,157,145,42,51,84,57,NONE,1,4997,408,0.26,cfg_3,v2.1,2237,1925,0,Normal,0,0.3228885890792736,0.26827285043922916,0.10702254,0.5933704,0,0,0,0
APP02798,10/29/2025 16:43,Card_processing,CA11,Dev,S392,Admin,/card_block,POST,500,186,150,45,50,91,54,NONE,0,4693,913,0.54,cfg_7,v2.0,2869,4713,0,Normal,0,0.3608634241617738,0.42325476354271724,0.16226362,0.4970719,0,0,0,0
APP02799,7/24/2025 14:35,Reporting,RE01,Prod,S129,External_api,/kyc_update,POST,404,301,237,34,44,49,66,NONE,4,2815,982,0.61,cfg_1,v1.4,3386,3053,0,Normal,0,0.32438892588070783,0.3580139864996598,0.22974811,0.38540468,0,0,0,0
APP02800,11/3/2025 19:56,Atm_system,AT07,Prod,S469,External_api,/user_registration,GET,502,264,179,22,35,48,47,NONE,0,271,623,0.86,cfg_1,v3.5,1302,4859,1,Comportement anormal,0,0.41460969895377103,0.5862394228653414,0.1963008,0.46128887,1,1,0,0
APP02801,10/17/2025 10:31,Loan_management,LO16,Preprod,S56,External_api,/transfer,OPTIONS,401,250,115,30,37,52,67,NONE,1,936,305,0.75,cfg_8,v3.3,507,9124,0,Normal,0,0.30369752746306117,0.39471922372228674,0.08063283,0.43574053,0,0,0,0
APP02802,7/28/2025 19:23,Notification_service,NO14,Preprod,S208,Admin,/balance_alerts,PUT,500,183,117,29,32,57,51,NONE,0,1505,395,0.99,cfg_4,v2.3,950,1809,0,Normal,0,0.35728304882792755,0.471462333200816,0.10069616,0.49969065,0,0,0,0
APP02803,10/21/2025 23:55,Payment_gateway,PA02,Staging,S651,External_api,/card_activation,PUT,200,163,248,30,30,65,77,NONE,2,851,831,0.27,cfg_9,v2.1,3852,7474,0,Normal,0,0.3667250881460818,0.46094326969012994,0.21242823,0.42680377,0,0,0,0
APP02804,9/25/2025 4:31,Notification_service,NO12,Prod,S304,Admin,/customer_profile,DELETE,200,198,233,34,41,50,54,NONE,1,2238,344,0.95,cfg_5,v3.5,2584,8063,0,Normal,0,0.309115839080232,0.42567361019914635,0.06638652,0.4352874,0,0,0,0
APP02805,9/8/2025 17:13,Loan_management,LO10,Dev,S609,Auditor,/fraud_check,GET,500,162,216,26,37,37,63,NONE,4,1146,321,0.47,cfg_4,v3.5,2221,1619,0,Normal,0,0.30348477761018056,0.3957914188524418,0.057827078,0.45683584,0,0,0,0
APP02806,8/8/2025 10:48,Payment_gateway,PA13,Preprod,S255,Auditor,/tax_payment,POST,403,1297,179,85,97,100,63,NONE,1,4180,429,0.37,cfg_5,v1.5,1298,593,0,Normal,0,0.41827068211211554,0.5062260771266756,0.23004779,0.5185382,0,0,0,0
APP02807,10/30/2025 15:48,Mobile_app,MO03,Qa,S360,Auditor,/refund_request,PUT,201,287,198,43,48,71,100,NONE,4,3388,-2,0.44,cfg_2,v1.0,3241,4472,0,Normal,0,0.2735084307003162,0.29842190796379503,0.13979714,0.38230625,0,0,0,0
APP02808,10/11/2025 12:59,Api_gateway,AP08,Staging,S562,Admin,/otp_resend,GET,409,92,106,32,40,60,41,NONE,3,3073,515,0.23,cfg_10,v2.0,4360,722,1,Comportement anormal,0,0.31579465739256224,0.5700567088224315,0.14094627,0.236381,1,1,0,0
APP02809,9/24/2025 2:10,Atm_system,AT02,Dev,S987,Admin,/limit_change_request,POST,500,228,159,43,38,70,71,NONE,4,2431,999,0.44,cfg_2,v3.1,820,8513,0,Normal,0,0.3302905668491018,0.3719767509919083,0.23031305,0.3885819,0,0,0,0
APP02810,10/26/2025 10:21,Fraud_detection,FR18,Dev,S127,External_api,/payment_initiate,PUT,400,106,77,21,40,55,33,NONE,4,541,127,0.79,cfg_2,v1.5,1532,4227,0,Normal,0,0.2924434551423976,0.4574042659479943,0.111827485,0.3080986,0,0,0,0
APP02811,9/3/2025 17:12,Mobile_app,MO08,Staging,S282,External_api,/statement_request,POST,429,390,224,43,55,87,100,NONE,1,4528,-27,0.59,cfg_4,v3.3,3487,7772,0,Normal,0,0.27736116330716754,0.32970193418543764,0.11021041,0.39217114,0,0,0,0
APP02812,11/4/2025 11:48,Atm_system,AT17,Staging,C191,Client,/transaction_dispute,OPTIONS,403,229,279,40,60,55,83,AUTH_FAILED,11,7713,695,0.38,cfg_7,v1.1,1672,5022,1,Comportement utilisateur anormal,4,0.39659210391992933,0.6096171393440547,0.17152472,0.40863445,1,1,0,0
APP02813,6/24/2025 17:11,Mobile_app,MO01,Prod,S44,Admin,/voucher_redeem,OPTIONS,429,259,170,25,25,73,65,NONE,1,392,768,0.61,cfg_7,v1.0,4381,3217,0,Normal,0,0.35434758114499404,0.4243917300606535,0.1791251,0.4595259,0,0,0,0
APP02814,11/10/2025 1:13,Atm_system,AT20,Dev,S789,Employee,/account_freeze,PATCH,202,172,141,25,38,49,59,NONE,4,1069,918,0.65,cfg_4,v2.3,3318,4169,0,Normal,0,0.30066509696730487,0.28240122356678593,0.15998814,0.45960593,0,0,0,0
APP02815,7/11/2025 2:44,Reporting,RE15,Staging,S1,Employee,/account_freeze,DELETE,404,240,171,28,32,49,70,NONE,2,1738,864,0.5,cfg_2,v1.2,2942,3175,0,Normal,0,0.4153260102354313,0.5311683596619442,0.14961036,0.5651993,0,0,0,0
APP02816,11/13/2025 5:37,Fraud_detection,FR14,Dev,S422,External_api,/funds_transfer_external,POST,502,62,214,23,21,44,56,NONE,2,458,250,0.52,cfg_8,v3.3,292,7571,0,Normal,0,0.35805464600986037,0.47803283677893266,0.07771124,0.51841986,0,0,0,0
APP02817,6/17/2025 6:49,Fraud_detection,FR01,Staging,C622,Client,/batch_process,PATCH,429,171,227,34,45,89,83,NONE,1,3109,764,0.51,cfg_2,v2.3,3697,9015,0,Normal,0,0.3233064345911439,0.2149892843947696,0.13336593,0.6215641,0,0,0,0
APP02818,6/10/2025 10:46,Card_processing,CA12,Qa,S378,Admin,/user_privilege_change,PUT,201,220,157,72,71,88,50,RATE_LIMIT_EXCEEDED,9,7949,637,0.91,cfg_5,v2.2,4782,2093,1,Comportement utilisateur anormal,4,0.4913696957533906,0.7435320058182927,0.20133433,0.52924275,1,1,0,0
