Event_id,Timestamp,Application_name,Server_instance,Environment,User_id,User_type,Endpoint,Http_method,Http_status_code,Response_time_ms,Db_query_time_ms,Cpu_usage_percent,Memory_usage_percent,Thread_pool_usage_percent,Db_connection_pool_usage,Error_code,Retry_count,Active_users_current,Transactions_per_minute,Cache_hit_ratio,Config_version,Deployment_version,Payload_size_bytes,Response_size_bytes,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
APP07649,6/13/2025 22:33,Mobile_app,MO04,Dev,C448,Client,/account_unfreeze,POST,429,221,199,68,70,73,61,AUTH_FAILED,15,9144,985,0.97,cfg_3,v2.4,2805,9329,1,Comportement utilisateur anormal,4,0.5532879138681485,0.7338969125429371,0.3988897,0.52707714,2,1,1,0
APP13259,10/2/2025 6:29,Api_gateway,AP13,Prod,S802,Auditor,/account_opening,PUT,201,266,137,64,65,86,53,RATE_LIMIT_EXCEEDED,6,9741,177,0.29,cfg_3,v1.3,1919,252,1,Comportement utilisateur anormal,4,0.5531769991762511,0.7394476237437344,0.21067718,0.7094062,1,1,0,0
APP07408,10/27/2025 10:33,Reporting,RE14,Staging,S228,Auditor,/otp_verify,PUT,404,268,220,75,72,82,53,AUTH_FAILED,14,6816,250,0.39,cfg_9,v3.5,3493,3637,1,Comportement utilisateur anormal,4,0.5527774935266357,0.9077592627111023,0.28205013,0.4685231,1,1,0,0
APP04758,11/4/2025 17:50,Api_gateway,AP17,Prod,S767,External_api,/logout,POST,503,310,159,66,66,79,54,AUTH_FAILED,11,9681,447,0.98,cfg_1,v1.2,1237,2451,1,Comportement utilisateur anormal,4,0.5515503412983006,0.797164880186673,0.19583018,0.66165596,1,1,0,0
APP09544,8/16/2025 17:27,Mobile_app,MO01,Preprod,S936,Auditor,/transfer,PUT,500,171,151,37,55,35,40,AUTH_FAILED,13,9595,163,0.88,cfg_8,v1.0,2777,4740,1,Comportement utilisateur anormal,4,0.550340380915828,0.8935744662547932,0.34768543,0.40976125,1,1,0,0
APP03724,11/9/2025 23:39,Loan_management,LO11,Staging,S851,Employee,/currency_conversion,OPTIONS,429,126,200,56,83,76,63,RATE_LIMIT_EXCEEDED,14,9015,155,0.62,cfg_9,v1.3,793,1087,1,Comportement utilisateur anormal,4,0.5495047752097193,0.6195126426324081,0.23896971,0.79003197,1,1,0,0
APP04363,7/30/2025 1:37,Payment_gateway,PA18,Qa,S336,External_api,/login_attempts,DELETE,400,249,160,54,69,73,73,AUTH_FAILED,9,5335,772,0.94,cfg_1,v2.4,451,8311,1,Comportement utilisateur anormal,4,0.5486665631478055,0.6871061221197315,0.20969298,0.7492006,1,1,0,0
APP02930,9/18/2025 22:54,Reporting,RE02,Dev,S263,Auditor,/withdraw,POST,503,156,127,50,50,48,46,RATE_LIMIT_EXCEEDED,14,9172,108,0.94,cfg_9,v2.4,4063,663,1,Comportement utilisateur anormal,4,0.5477122346596954,0.9236530900111908,0.45844832,0.2610353,2,1,1,0
APP05128,11/13/2025 23:38,Core_banking,CO06,Dev,S983,System,/balance,DELETE,409,233,157,50,57,62,78,RATE_LIMIT_EXCEEDED,15,9704,966,0.9,cfg_1,v1.2,3511,1052,1,Comportement utilisateur anormal,4,0.5468741168770705,0.911992761550401,0.21558446,0.51304513,1,1,0,0
APP04756,11/1/2025 18:48,Reporting,RE07,Prod,S182,System,/statement_request,OPTIONS,404,259,235,66,81,63,64,AUTH_FAILED,10,9508,806,0.43,cfg_4,v1.0,414,6523,1,Comportement utilisateur anormal,4,0.5455478074615426,0.7433710224822841,0.5487558,0.34451658,2,1,1,0
APP01157,7/19/2025 19:03,Core_banking,CO16,Dev,S393,External_api,/fraud_check,OPTIONS,429,245,222,68,71,89,76,RATE_LIMIT_EXCEEDED,10,9643,492,0.23,cfg_9,v1.0,4616,9814,1,Comportement utilisateur anormal,4,0.5444727451864972,0.8051096830559059,0.1950747,0.63323385,1,1,0,0
APP06679,10/2/2025 4:20,Core_banking,CO06,Preprod,S140,External_api,/voucher_redeem,PATCH,403,145,183,53,66,76,40,AUTH_FAILED,14,7063,210,0.93,cfg_6,v2.3,1759,6603,1,Comportement utilisateur anormal,4,0.5439151011785225,0.5997558781148061,0.12590197,0.90608746,2,1,0,1
APP08286,11/8/2025 6:44,Mobile_app,MO19,Qa,S581,Admin,/login,POST,409,180,114,36,50,35,40,RATE_LIMIT_EXCEEDED,8,6241,47,0.57,cfg_1,v3.1,878,4961,1,Comportement utilisateur anormal,4,0.5411963755218014,0.6293325407289937,0.38044515,0.61381143,2,1,1,0
APP03610,6/19/2025 2:26,Api_gateway,AP15,Staging,S505,External_api,/transaction_dispute,POST,401,89,147,29,47,60,39,AUTH_FAILED,15,6501,656,0.72,cfg_1,v3.2,2716,1709,1,Comportement utilisateur anormal,4,0.5405834398776397,0.8153610623210981,0.20681004,0.5995792,1,1,0,0
APP02664,9/12/2025 14:12,Mobile_app,MO18,Dev,S824,Admin,/system_health,DELETE,201,276,127,59,67,63,69,RATE_LIMIT_EXCEEDED,14,9552,959,0.37,cfg_5,v1.1,4443,4344,1,Comportement utilisateur anormal,4,0.5378488633681385,0.7500832479146269,0.23198622,0.6314771,1,1,0,0
APP12353,9/7/2025 9:04,Api_gateway,AP20,Preprod,S621,Employee,/account_freeze,PATCH,403,293,233,63,74,75,70,AUTH_FAILED,13,6047,952,0.25,cfg_1,v3.3,4261,5772,1,Comportement utilisateur anormal,4,0.5371519660416982,0.774771164495868,0.19682005,0.6398647,1,1,0,0
APP03868,8/7/2025 9:21,Reporting,RE13,Preprod,S555,Admin,/statement_download,PUT,409,166,208,27,46,49,63,RATE_LIMIT_EXCEEDED,15,5710,656,0.94,cfg_1,v1.4,322,6148,1,Comportement utilisateur anormal,4,0.5316670321833988,0.9118701766168775,0.26707155,0.41605937,1,1,0,0
APP07682,11/2/2025 16:00,Mobile_app,MO18,Staging,S192,Admin,/payment_initiate,POST,502,238,261,67,62,65,51,RATE_LIMIT_EXCEEDED,15,6158,377,0.48,cfg_1,v2.0,301,3661,1,Comportement utilisateur anormal,4,0.5314358674509356,0.7009612032839746,0.38072738,0.512619,2,1,1,0
APP00152,10/17/2025 15:28,Atm_system,AT19,Dev,S768,Auditor,/user_privilege_change,POST,503,250,218,57,67,61,59,RATE_LIMIT_EXCEEDED,12,5198,940,0.92,cfg_8,v2.1,1090,5741,1,Comportement utilisateur anormal,4,0.5310540027853824,0.645551063846641,0.31977507,0.62783587,1,1,0,0
APP12285,9/13/2025 0:23,Api_gateway,AP06,Prod,S675,External_api,/api_rate_limit,PATCH,404,217,205,58,58,68,41,AUTH_FAILED,15,9596,459,0.82,cfg_9,v2.3,3473,7492,1,Comportement utilisateur anormal,4,0.52981261993765,0.7219451989328614,0.15092234,0.7165703,1,1,0,0
APP02914,9/6/2025 18:57,Card_processing,CA20,Staging,S571,Admin,/config_update,PUT,403,237,181,41,48,49,73,RATE_LIMIT_EXCEEDED,11,9999,660,0.85,cfg_10,v3.1,2002,3521,1,Comportement utilisateur anormal,4,0.5296183213855534,0.5929067985015241,0.42026624,0.5756819,2,1,1,0
APP07415,10/20/2025 10:41,Reporting,RE17,Dev,S358,System,/reward_points,DELETE,503,231,196,54,61,70,68,RATE_LIMIT_EXCEEDED,8,5918,837,0.96,cfg_1,v1.5,3462,990,1,Comportement utilisateur anormal,4,0.5257388411662075,0.784876751512615,0.23723975,0.5551,1,1,0,0
APP00215,7/4/2025 6:34,Reporting,RE02,Staging,S261,Employee,/card_unblock,PUT,409,179,198,68,71,85,53,RATE_LIMIT_EXCEEDED,8,6093,833,0.6,cfg_6,v3.0,285,4669,1,Comportement utilisateur anormal,4,0.524593639673336,0.6387797841475717,0.38591146,0.54908967,2,1,1,0
APP04879,6/11/2025 6:47,Notification_service,NO02,Dev,S265,System,/loan_approval,GET,503,279,173,38,62,63,64,AUTH_FAILED,8,6583,317,0.52,cfg_1,v1.2,384,8261,1,Comportement utilisateur anormal,4,0.5235409015543181,0.6145464104792232,0.12923858,0.8268377,2,1,0,1
APP06395,8/30/2025 17:30,Payment_gateway,PA02,Prod,S600,Admin,/alerts,PUT,404,165,147,50,60,55,70,RATE_LIMIT_EXCEEDED,8,9591,901,0.36,cfg_7,v1.4,1316,8668,1,Comportement utilisateur anormal,4,0.5233156690778711,0.6613609223909312,0.30437285,0.60421324,1,1,0,0
APP10757,9/22/2025 7:02,Payment_gateway,PA17,Preprod,S541,Admin,/funds_transfer_internal,POST,202,230,198,63,83,77,57,RATE_LIMIT_EXCEEDED,9,9057,962,0.41,cfg_8,v3.0,3428,1976,1,Comportement utilisateur anormal,4,0.5232224291123863,0.5894592331522451,0.2423094,0.73789865,1,1,0,0
APP01802,8/10/2025 17:43,Notification_service,NO19,Staging,S424,Admin,/currency_conversion,DELETE,202,226,96,59,71,71,56,AUTH_FAILED,13,7375,917,0.73,cfg_4,v1.5,1872,6936,1,Comportement utilisateur anormal,4,0.5231821550601427,0.6130676608305287,0.24328855,0.71319026,1,1,0,0
APP11371,9/16/2025 2:27,Api_gateway,AP05,Staging,S880,System,/user_registration,PUT,401,139,269,26,54,78,64,AUTH_FAILED,13,5314,782,0.74,cfg_2,v3.3,1464,4400,1,Comportement utilisateur anormal,4,0.5229752799459969,0.7350385310020076,0.2942511,0.5396362,1,1,0,0
APP04032,9/30/2025 10:19,Reporting,RE12,Qa,S727,Admin,/interest_rate_query,PUT,200,167,155,40,48,62,65,RATE_LIMIT_EXCEEDED,15,9592,525,0.45,cfg_4,v1.2,4963,334,1,Comportement utilisateur anormal,4,0.5225258322195395,0.8280651723254279,0.2450405,0.49447182,1,1,0,0
APP03892,6/28/2025 23:20,Api_gateway,AP14,Staging,S423,External_api,/fraud_check,PUT,201,208,137,50,78,71,43,RATE_LIMIT_EXCEEDED,14,8919,36,0.93,cfg_1,v2.2,3281,4911,1,Comportement utilisateur anormal,4,0.5218486005278989,0.7881671381630196,0.20006369,0.577315,1,1,0,0
APP06538,10/18/2025 10:09,Notification_service,NO16,Dev,C568,Client,/bill_payment,DELETE,200,172,136,39,45,42,36,AUTH_FAILED,13,6714,846,0.23,cfg_4,v1.5,3616,6273,1,Comportement utilisateur anormal,4,0.5209996573779775,0.7668213315766433,0.21142371,0.58475393,1,1,0,0
APP05013,9/10/2025 6:13,Reporting,RE14,Qa,C558,Client,/voucher_redeem,PUT,400,210,230,69,63,72,54,RATE_LIMIT_EXCEEDED,12,8613,810,0.68,cfg_4,v2.1,291,7981,1,Comportement utilisateur anormal,4,0.5200823663680469,0.70893759101889,0.31427428,0.5370352,1,1,0,0
APP03918,7/11/2025 22:34,Notification_service,NO02,Dev,S567,Auditor,/withdraw,PATCH,400,269,117,76,81,72,35,AUTH_FAILED,13,9168,338,0.83,cfg_10,v2.5,1220,1681,1,Comportement utilisateur anormal,4,0.5196141680338625,0.7797157407577765,0.3021427,0.47698405,1,1,0,0
APP03967,6/16/2025 23:27,Api_gateway,AP06,Dev,S934,Admin,/payment_initiate,PUT,500,154,171,36,66,41,56,RATE_LIMIT_EXCEEDED,11,6606,134,0.71,cfg_9,v1.0,4198,5476,1,Comportement utilisateur anormal,4,0.5184835538681031,0.8968227044986727,0.11042729,0.54820067,1,1,0,0
APP08037,6/22/2025 22:23,Mobile_app,MO19,Qa,S940,Admin,/transaction_history,PUT,201,204,197,47,64,61,69,RATE_LIMIT_EXCEEDED,7,8803,259,0.27,cfg_9,v1.0,4646,6198,1,Comportement utilisateur anormal,4,0.5175153014369043,0.6824279121480085,0.2658107,0.6043073,1,1,0,0
APP03310,8/16/2025 18:39,Fraud_detection,FR18,Dev,S301,System,/statement_download,DELETE,409,165,118,55,46,43,46,AUTH_FAILED,6,5920,450,0.36,cfg_3,v3.5,465,6971,1,Comportement utilisateur anormal,4,0.5154100277063294,0.7207512909284363,0.28181183,0.54366696,1,1,0,0
APP11718,8/8/2025 16:50,Card_processing,CA19,Preprod,C514,Client,/user_privilege_change,PATCH,503,315,300,72,67,74,83,AUTH_FAILED,15,7143,597,0.39,cfg_1,v2.0,2282,9264,1,Comportement utilisateur anormal,4,0.5153640729669128,0.7697798378716091,0.21035418,0.5659582,1,1,0,0
APP10467,8/28/2025 7:37,Reporting,RE01,Dev,S970,System,/config_update,GET,401,139,247,46,59,38,77,AUTH_FAILED,6,9100,789,0.25,cfg_7,v2.1,1262,9369,1,Comportement utilisateur anormal,4,0.514967652097516,0.7987273095106268,0.14468056,0.6014951,1,1,0,0
APP10470,9/7/2025 22:24,Mobile_app,MO02,Prod,S576,System,/transaction_history,GET,401,214,258,74,70,74,60,RATE_LIMIT_EXCEEDED,11,7814,464,0.24,cfg_5,v2.2,435,8772,1,Comportement utilisateur anormal,4,0.5146692439556967,0.5911952986242922,0.34379077,0.60902166,1,1,0,0
APP02175,10/3/2025 8:44,Loan_management,LO17,Staging,C666,Client,/pin_change,DELETE,202,204,213,54,53,74,64,AUTH_FAILED,9,5286,967,0.73,cfg_9,v3.4,2602,261,1,Comportement utilisateur anormal,4,0.5100743103962898,0.5893378045981407,0.3331247,0.6077604,1,1,0,0
APP12861,6/25/2025 10:10,Core_banking,CO11,Preprod,S139,Admin,/deposit,OPTIONS,201,141,124,41,56,57,40,AUTH_FAILED,15,7955,59,0.72,cfg_6,v2.1,4686,5619,1,Comportement utilisateur anormal,4,0.5065866623266349,0.6952113997768787,0.0915644,0.7329842,1,1,0,0
APP05065,11/13/2025 0:09,Reporting,RE04,Staging,S267,Auditor,/customer_profile,DELETE,502,230,238,59,46,72,86,AUTH_FAILED,6,7273,968,0.21,cfg_1,v1.5,4751,9559,1,Comportement utilisateur anormal,4,0.5053560688499726,0.8810165537608018,0.23937537,0.39567629,1,1,0,0
APP01927,8/26/2025 6:36,Reporting,RE07,Preprod,S50,Employee,/pin_change,PUT,500,161,165,40,51,82,57,AUTH_FAILED,14,6518,64,0.37,cfg_1,v1.0,438,1023,1,Comportement utilisateur anormal,4,0.5052871461110394,0.8837958739391212,0.17641717,0.4556484,1,1,0,0
APP08654,8/2/2025 14:31,Reporting,RE09,Dev,S144,Auditor,/credit_check,GET,401,187,129,51,72,70,40,AUTH_FAILED,14,9724,122,0.6,cfg_10,v3.2,1080,4620,1,Comportement utilisateur anormal,4,0.504776676335958,0.8699762667388541,0.15562911,0.48872465,1,1,0,0
APP11090,6/25/2025 19:26,Api_gateway,AP05,Staging,S879,External_api,/withdraw,POST,401,140,134,50,51,55,49,AUTH_FAILED,6,6298,985,0.84,cfg_9,v1.4,4849,4824,1,Comportement utilisateur anormal,4,0.504147592699389,0.7529370591517102,0.30427614,0.45522958,1,1,0,0
APP11360,11/3/2025 3:22,Atm_system,AT10,Preprod,S791,External_api,/card_activation,DELETE,202,172,135,61,82,75,48,AUTH_FAILED,15,5663,866,0.83,cfg_2,v2.2,1531,6939,1,Comportement utilisateur anormal,4,0.5029994448226666,0.687111571491353,0.24208014,0.5798066,1,1,0,0
APP04569,9/27/2025 23:53,Notification_service,NO03,Staging,S745,Admin,/otp_resend,GET,409,161,151,40,47,53,47,RATE_LIMIT_EXCEEDED,15,8779,163,0.96,cfg_5,v2.0,2050,554,1,Comportement utilisateur anormal,4,0.5017609999090075,0.7646489159791584,0.33967984,0.40095425,1,1,0,0
APP05193,7/25/2025 0:17,Api_gateway,AP07,Staging,S448,System,/user_privilege_change,PUT,400,313,227,66,65,74,78,AUTH_FAILED,15,5947,964,0.39,cfg_2,v1.5,1494,5470,1,Comportement utilisateur anormal,4,0.50162802664904,0.8345745065351787,0.31942958,0.35088,1,1,0,0
APP10764,8/18/2025 21:59,Atm_system,AT07,Qa,C218,Client,/batch_process,PUT,401,249,212,71,78,87,61,RATE_LIMIT_EXCEEDED,14,9390,171,0.84,cfg_2,v2.4,1843,1603,1,Comportement utilisateur anormal,4,0.500946270525978,0.6780181738749919,0.21169996,0.6131207,1,1,0,0
APP08146,11/2/2025 14:25,Api_gateway,AP19,Qa,S386,System,/account_update,PUT,502,150,198,66,75,76,68,AUTH_FAILED,10,7316,260,0.36,cfg_6,v3.5,3653,4167,1,Comportement utilisateur anormal,4,0.500875865431294,0.7074002921928917,0.1394086,0.6558187,1,1,0,0
APP01395,10/12/2025 22:08,Atm_system,AT01,Qa,S791,External_api,/login_attempts,POST,400,221,155,55,58,52,83,RATE_LIMIT_EXCEEDED,15,6644,907,0.4,cfg_3,v3.1,1761,1821,1,Comportement utilisateur anormal,4,0.5007388802347937,0.5965216791565299,0.26083875,0.6448562,1,1,0,0
APP08517,10/16/2025 10:54,Core_banking,CO16,Staging,S928,System,/refund_request,GET,409,258,144,52,53,50,59,RATE_LIMIT_EXCEEDED,15,5426,337,0.65,cfg_1,v1.3,810,954,1,Comportement utilisateur anormal,4,0.5000745497312503,0.686039817978846,0.3213488,0.49283504,1,1,0,0
APP11101,9/11/2025 16:23,Api_gateway,AP06,Qa,S946,Employee,/user_registration,DELETE,503,205,155,69,70,85,47,AUTH_FAILED,13,7640,165,0.45,cfg_3,v1.0,3123,1554,1,Comportement utilisateur anormal,4,0.49967983073001415,0.8027862371803913,0.22651426,0.469739,1,1,0,0
APP01641,10/30/2025 23:58,Api_gateway,AP02,Dev,C788,Client,/account_opening,OPTIONS,200,251,109,51,60,70,47,RATE_LIMIT_EXCEEDED,15,5060,113,0.96,cfg_1,v2.2,1993,2218,1,Comportement utilisateur anormal,4,0.4988886545301882,0.8268506765965842,0.2040159,0.4657994,1,1,0,0
APP10959,9/7/2025 6:32,Atm_system,AT02,Qa,S619,Admin,/scheduled_payments,DELETE,503,194,198,63,59,71,54,AUTH_FAILED,14,7867,105,0.26,cfg_4,v1.2,4570,9376,1,Comportement utilisateur anormal,4,0.4988569098683317,0.7768864118969796,0.1773947,0.5422896,1,1,0,0
APP02272,10/27/2025 12:24,Payment_gateway,PA16,Preprod,S223,Admin,/refund_request,PATCH,404,278,104,31,49,68,52,RATE_LIMIT_EXCEEDED,14,6680,402,0.85,cfg_9,v3.3,935,382,1,Comportement utilisateur anormal,4,0.4987099641420715,0.7300388437087159,0.2173599,0.54873115,1,1,0,0
APP05227,10/21/2025 17:49,Reporting,RE17,Dev,S317,External_api,/balance_alerts,POST,201,103,132,34,46,42,35,AUTH_FAILED,9,8115,323,0.37,cfg_5,v2.0,4714,9532,1,Comportement utilisateur anormal,4,0.49747894483351907,0.8916924976570665,0.23417404,0.3665703,1,1,0,0
APP13214,7/7/2025 18:59,Payment_gateway,PA16,Staging,S194,Admin,/merchant_payment,POST,401,180,143,37,45,43,46,RATE_LIMIT_EXCEEDED,13,7845,347,0.87,cfg_2,v2.5,4379,3108,1,Comportement utilisateur anormal,4,0.49728969528231043,0.7521237222538298,0.24417211,0.49557325,1,1,0,0
APP11626,8/3/2025 17:08,Card_processing,CA02,Preprod,S727,Admin,/refund_request,PUT,400,201,134,55,69,66,60,RATE_LIMIT_EXCEEDED,8,9713,181,0.34,cfg_2,v1.0,798,7398,1,Comportement utilisateur anormal,4,0.4972851112326033,0.6346630855918071,0.2061744,0.65101784,1,1,0,0
APP04294,8/29/2025 21:14,Atm_system,AT15,Prod,S99,System,/withdraw,DELETE,503,179,191,56,61,62,59,RATE_LIMIT_EXCEEDED,8,5169,264,0.89,cfg_2,v1.2,241,3802,1,Comportement utilisateur anormal,4,0.4955234225850735,0.6056704063002567,0.23437823,0.6465216,1,1,0,0
APP00480,9/1/2025 18:52,Reporting,RE03,Preprod,S327,System,/loan_repay,DELETE,202,275,140,52,49,54,48,RATE_LIMIT_EXCEEDED,14,6523,44,0.34,cfg_6,v2.5,4848,9600,1,Comportement utilisateur anormal,4,0.49534829111164774,0.7846207365770925,0.18949868,0.51192546,1,1,0,0
APP11422,9/4/2025 8:37,Payment_gateway,PA10,Preprod,S977,Admin,/card_block,OPTIONS,429,254,201,63,61,72,59,RATE_LIMIT_EXCEEDED,14,9530,629,0.83,cfg_2,v1.2,515,4167,1,Comportement utilisateur anormal,4,0.4953458914304027,0.6364400116039064,0.16339168,0.686206,1,1,0,0
APP06480,6/3/2025 17:35,Api_gateway,AP06,Dev,S650,External_api,/card_unblock,OPTIONS,502,232,167,51,69,53,61,RATE_LIMIT_EXCEEDED,12,7229,588,0.95,cfg_7,v1.0,3049,1911,1,Comportement utilisateur anormal,4,0.49485139939427153,0.722278785504096,0.12649395,0.63578147,1,1,0,0
APP05702,6/16/2025 16:06,Fraud_detection,FR01,Staging,S534,System,/card_unblock,POST,403,202,152,67,63,60,67,AUTH_FAILED,15,6745,661,0.77,cfg_4,v1.5,4328,3075,1,Comportement utilisateur anormal,4,0.4947530487878682,0.6110639601062422,0.23592891,0.6372663,1,1,0,0
APP00861,8/26/2025 17:49,Atm_system,AT15,Prod,S839,Admin,/limit_change_request,POST,400,283,84,38,62,70,39,AUTH_FAILED,10,5571,233,0.2,cfg_4,v2.1,1144,9930,1,Comportement utilisateur anormal,4,0.49411659009696624,0.6229520162177559,0.19559412,0.66380364,1,1,0,0
APP11754,10/13/2025 8:28,Api_gateway,AP06,Dev,S9,External_api,/config_update,POST,401,158,223,29,44,54,60,RATE_LIMIT_EXCEEDED,13,5533,826,0.85,cfg_1,v2.0,2789,5599,1,Comportement utilisateur anormal,4,0.4939464489684231,0.6295376599030873,0.1607646,0.6915371,1,1,0,0
APP06478,7/8/2025 18:27,Atm_system,AT18,Dev,S707,System,/refund_request,DELETE,202,162,152,43,64,75,65,AUTH_FAILED,14,6885,807,0.87,cfg_9,v2.5,218,5099,1,Comportement utilisateur anormal,4,0.49235008359469745,0.7801454574024014,0.23744501,0.45945978,1,1,0,0
APP01297,6/6/2025 22:49,Atm_system,AT13,Qa,S208,External_api,/card_activation,OPTIONS,401,231,263,67,70,87,67,RATE_LIMIT_EXCEEDED,8,9836,828,0.93,cfg_10,v2.1,1734,9068,1,Comportement utilisateur anormal,4,0.4916334508625639,0.606306540598861,0.24024457,0.62834924,1,1,0,0
APP02818,6/10/2025 10:46,Card_processing,CA12,Qa,S378,Admin,/user_privilege_change,PUT,201,220,157,72,71,88,50,RATE_LIMIT_EXCEEDED,9,7949,637,0.91,cfg_5,v2.2,4782,2093,1,Comportement utilisateur anormal,4,0.4913696957533906,0.7435320058182927,0.20133433,0.52924275,1,1,0,0
APP10242,7/7/2025 3:37,Fraud_detection,FR14,Staging,S882,System,/transaction_dispute,DELETE,201,279,208,53,55,82,64,AUTH_FAILED,11,8705,940,0.71,cfg_9,v3.3,2409,5789,1,Comportement utilisateur anormal,4,0.4908784069336316,0.639096241508979,0.47240695,0.36113203,2,1,1,0
APP05253,7/30/2025 10:23,Loan_management,LO01,Prod,S461,Auditor,/loan_repay,PUT,401,229,267,44,63,70,78,RATE_LIMIT_EXCEEDED,15,7769,375,0.69,cfg_8,v1.1,630,618,1,Comportement utilisateur anormal,4,0.490771208485286,0.6902536877403276,0.28500485,0.49705508,1,1,0,0
APP08650,6/10/2025 0:51,Payment_gateway,PA06,Staging,S317,System,/reward_points,PATCH,409,221,226,49,55,85,71,RATE_LIMIT_EXCEEDED,7,9698,926,0.9,cfg_3,v3.3,4979,1609,1,Comportement utilisateur anormal,4,0.4907078849688027,0.6902566872283381,0.25792783,0.52393913,1,1,0,0
APP09196,10/9/2025 5:19,Reporting,RE17,Prod,C641,Client,/withdraw,DELETE,202,62,102,45,57,68,60,RATE_LIMIT_EXCEEDED,11,8434,322,0.21,cfg_2,v2.4,4167,4356,1,Comportement utilisateur anormal,4,0.4904850152554107,0.6319967739051557,0.159855,0.6796033,1,1,0,0
APP11281,7/20/2025 1:34,Reporting,RE02,Prod,S677,System,/account_freeze,DELETE,202,163,95,63,68,67,60,AUTH_FAILED,10,7219,557,0.91,cfg_1,v3.2,3937,9478,1,Comportement utilisateur anormal,4,0.49043744137785067,0.9042751887709268,0.21341485,0.3536223,1,1,0,0
APP04335,10/17/2025 3:13,Atm_system,AT05,Preprod,S730,System,/statement_request,POST,200,158,186,52,70,81,50,AUTH_FAILED,15,8251,274,0.61,cfg_1,v3.3,1115,8932,1,Comportement utilisateur anormal,4,0.4891726377553091,0.8247278788525896,0.16070326,0.48208678,1,1,0,0
APP09213,6/25/2025 3:13,Fraud_detection,FR15,Prod,S266,System,/audit_logs,DELETE,202,222,97,64,64,63,62,RATE_LIMIT_EXCEEDED,9,5191,518,0.65,cfg_9,v3.3,2423,4767,1,Comportement utilisateur anormal,4,0.4891104036638329,0.4378608268705576,0.55427325,0.47519714,1,0,1,0
APP05919,10/3/2025 11:57,Api_gateway,AP09,Preprod,C974,Client,/account_freeze,PUT,403,241,115,47,50,42,53,AUTH_FAILED,8,5523,489,0.46,cfg_8,v1.3,596,4526,1,Comportement utilisateur anormal,4,0.4887156814783477,0.7042418213038634,0.1435661,0.6183391,1,1,0,0
APP11494,10/7/2025 2:06,Payment_gateway,PA17,Prod,S21,Admin,/transfer,PUT,500,238,171,52,62,62,59,AUTH_FAILED,14,9343,705,0.31,cfg_5,v1.4,2531,1274,1,Comportement utilisateur anormal,4,0.48710112632518743,0.7190152067305366,0.16427779,0.5780104,1,1,0,0
APP07443,6/4/2025 16:28,Atm_system,AT20,Prod,S265,Auditor,/login,POST,429,168,187,54,54,39,50,AUTH_FAILED,10,7709,254,0.92,cfg_6,v3.4,2611,7390,1,Comportement utilisateur anormal,4,0.4869604049429684,0.6619145388321248,0.35518155,0.44378513,1,1,0,0
APP07214,7/30/2025 21:23,Payment_gateway,PA09,Preprod,S228,System,/otp_verify,PATCH,200,233,226,67,71,68,74,AUTH_FAILED,6,8270,640,0.51,cfg_6,v3.5,1222,5160,1,Comportement utilisateur anormal,4,0.4868558739467628,0.5343857913744946,0.106331445,0.8198504,1,0,0,1
APP13217,8/7/2025 3:21,Payment_gateway,PA03,Qa,S156,Admin,/refund_request,POST,502,247,268,52,74,57,82,AUTH_FAILED,6,5559,852,0.65,cfg_2,v2.0,406,4200,1,Comportement utilisateur anormal,4,0.4868016384893579,0.5613845118444929,0.29590645,0.60311395,1,1,0,0
APP01228,7/30/2025 15:46,Reporting,RE14,Prod,S943,Employee,/transaction_dispute,OPTIONS,404,217,211,34,52,38,54,AUTH_FAILED,15,8111,196,0.96,cfg_6,v1.2,2172,7892,1,Comportement utilisateur anormal,4,0.4862891091777402,0.853075743875956,0.23697595,0.36881563,1,1,0,0
APP04458,9/7/2025 17:56,Reporting,RE10,Prod,S954,External_api,/loan_apply,OPTIONS,404,246,256,43,54,66,62,AUTH_FAILED,9,9586,989,0.88,cfg_8,v2.2,1025,823,1,Comportement utilisateur anormal,4,0.48591494705535726,0.6541575833039809,0.25884843,0.5447388,1,1,0,0
APP09448,6/9/2025 13:52,Api_gateway,AP03,Preprod,S771,System,/transaction_history,PATCH,200,180,178,39,48,46,46,AUTH_FAILED,10,9340,148,0.89,cfg_9,v3.3,3278,3362,1,Comportement utilisateur anormal,4,0.4855443235261072,0.7965953263708442,0.10986269,0.55017495,1,1,0,0
APP00822,7/10/2025 18:44,Fraud_detection,FR09,Staging,S899,System,/otp_resend,DELETE,200,300,236,62,87,79,76,RATE_LIMIT_EXCEEDED,10,7914,823,0.87,cfg_9,v2.2,2101,8851,1,Dégradation performance,4,0.4854444915800933,0.6672977670281065,0.30062017,0.48841554,1,1,0,0
APP04721,7/14/2025 4:42,Api_gateway,AP02,Prod,S483,System,/card_unblock,OPTIONS,202,181,176,69,68,75,47,RATE_LIMIT_EXCEEDED,15,6060,455,0.25,cfg_2,v3.5,3169,2043,1,Comportement utilisateur anormal,4,0.48503204074892947,0.7984341200409397,0.16356887,0.49309313,1,1,0,0
