Event_id,Timestamp,Src_ip,Dst_ip,Src_port,Dst_port,Protocol,Action,Bytes_sent,Bytes_received,Packet_count,Connection_duration_sec,Firewall_rule_id,Rule_action,Network_zone_src,Network_zone_dst,Latency_ms,Packet_loss_pct,Cpu_usage_fw_pct,Memory_usage_fw_pct,Concurrent_connections,Nat_translation,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
FW-20250226-MV21I88Q,2/26/2025 10:20,185.38.3.249,185.31.78.185,52311,0,ICMP,ALLOW,3963,23906,55,13.15,RULE-6331,accept,external,cloud,1388.95,24.94,96.26,35.71,26,False,1,Latence / Perte paquet,10,0.3997792825583495,0.6424310432326428,0.15290327,0.40400353,2,1,1,0
FW-20250411-UVNZYDJ7,4/11/2025 11:17,185.56.86.178,10.70.99.232,17622,443,TCP,ALLOW,2089292,17731,8648,15.59,RULE-5184,accept,cloud,management,229.22,0.67,95.55,93.27,19063,False,1,DDoS,10,0.3996894880979025,0.8127332254793537,0.14643985,0.23989539,2,1,1,0
FW-20250603-YYXF96LE,6/3/2025 1:59,185.166.117.156,185.247.169.253,16104,443,TCP,ALLOW,2739919,14465,10818,8.59,RULE-7846,accept,external,external,656.12,1.11,92.85,94.36,13145,False,1,DDoS,10,0.3995624231940344,0.6802853785889849,0.1469785,0.3714234,2,1,1,0
FW-20250505-GULJHO3M,5/5/2025 9:45,10.45.130.200,185.124.162.147,20631,22,TCP,ALLOW,3501032,11926,11705,6.44,RULE-8274,accept,management,cloud,701.9,1.23,89.65,85.85,15642,False,1,DDoS,10,0.39954208334069125,0.7074626162582835,0.11747321,0.37369043,2,1,1,0
FW-20250611-7M26VZRV,6/11/2025 17:42,185.83.96.124,10.135.168.81,64637,5432,TCP,ALLOW,4549407,8421,6884,5.87,RULE-8613,accept,external,management,351.19,0.39,97.11,96.99,17492,False,1,DDoS,10,0.39947402481928335,0.7958399282304902,0.11335982,0.28922233,2,1,1,0
FW-20250424-2CV61EGZ,4/24/2025 23:17,10.176.116.5,172.16.27.18,9464,5432,TCP,ALLOW,3099713,13224,11497,4.99,RULE-7382,accept,internal,dmz,496.56,0.4,94.88,90.9,19437,True,1,DDoS,10,0.3994624838324076,0.8052683435653705,0.05185793,0.34126118,1,1,0,0
FW-20250329-GP9GOX98,3/29/2025 20:29,185.250.206.40,172.16.207.25,36134,0,ICMP,ALLOW,1539372,17424,11452,6.75,RULE-5008,accept,cloud,dmz,533.39,0.73,98.56,80.87,6763,False,1,DDoS,10,0.399377577999392,0.7533505067204203,0.13281465,0.31196758,2,1,1,0
FW-20250531-ZVFNHP12,5/31/2025 23:02,10.172.130.169,185.241.76.157,27986,22,TCP,ALLOW,4957258,12893,12208,12.01,RULE-7067,accept,management,external,204.25,0.8,86.77,98.22,18273,False,1,DDoS,10,0.3992602844171222,0.7600477990902947,0.09746814,0.34026492,1,1,0,0
FW-20250206-VIKCGDYC,2/6/2025 6:31,185.100.40.75,10.49.235.86,46038,5432,TCP,DENY,10355,16111,52,12.16,RULE-5719,drop,external,internal,651.91,16.17,88.55,27.41,1,False,1,Latence / Perte paquet,10,0.3989256337939002,0.5973831163818532,0.077409744,0.52198404,1,1,0,0
FW-20250625-K3MTFJ2D,6/25/2025 1:40,10.135.180.243,10.2.134.144,12507,80,TCP,ALLOW,4178918,15398,16317,1.28,RULE-9573,accept,internal,management,327.86,0.97,89.5,84.18,9099,True,1,DDoS,10,0.39876592804462246,0.7806225612601796,0.14723149,0.26844373,2,1,1,0
FW-20250415-KAFAEOAH,4/15/2025 4:00,172.16.165.208,172.16.138.1,28466,0,ICMP,ALLOW,1888889,17359,16452,7.69,RULE-1417,accept,dmz,dmz,241.63,0.66,90.22,85.95,17461,False,1,DDoS,10,0.3987363963320269,0.793510403929476,0.08376902,0.31892976,1,1,0,0
FW-20250223-QODF9VX1,2/23/2025 9:12,172.16.141.141,185.8.190.190,13631,8080,TCP,ALLOW,3015980,9128,18667,1.34,RULE-2489,accept,dmz,vpn,461.29,0.71,92.07,98.07,18541,False,1,DDoS,10,0.3985313697323738,0.8808064829306418,0.09206788,0.22271974,1,1,0,0
FW-20250605-N0R1D2PA,6/5/2025 3:02,10.247.31.198,185.123.111.104,59552,443,TCP,ALLOW,18212,15825,68,15.18,RULE-1706,accept,management,vpn,647.87,20.08,96.76,25.36,9,False,1,Latence / Perte paquet,10,0.39852582481159926,0.5589918812112261,0.043177724,0.59340787,2,1,0,1
FW-20250521-V3EKTE18,5/21/2025 13:40,10.240.248.130,185.120.48.44,34996,443,TCP,ALLOW,2418094,20221,12376,11.07,RULE-7581,accept,internal,cloud,638.22,0.3,96.65,95.52,15037,True,1,DDoS,10,0.3985051627578318,0.764887166208619,0.123267226,0.3073611,2,1,1,0
FW-20250325-P7ZLMETH,3/25/2025 6:27,172.16.43.90,172.16.245.8,47617,25,TCP,ALLOW,3884001,5438,15201,2.57,RULE-8424,accept,dmz,dmz,666.31,0.37,89.28,92.06,7066,False,1,DDoS,10,0.39832937518913347,0.7338570818352341,0.05161456,0.40951648,1,1,0,0
FW-20250315-EYXBFSJS,3/15/2025 13:06,10.66.66.152,172.16.213.33,8738,22,TCP,ALLOW,4234731,7636,7577,3.0,RULE-1809,accept,internal,dmz,661.6,0.82,93.38,86.86,19725,True,1,DDoS,10,0.39823251806055965,0.8060337891386588,0.028933939,0.35972983,1,1,0,0
FW-20250630-0ZEGYCUK,6/30/2025 19:05,10.38.128.90,10.194.58.40,31782,3306,TCP,ALLOW,2442172,19474,9249,5.58,RULE-8308,accept,internal,management,375.86,0.19,90.01,92.74,18060,True,1,DDoS,10,0.3981165645065567,0.7944678984709562,0.070366934,0.32951486,1,1,0,0
FW-20250527-9HVZSFM5,5/27/2025 19:10,172.16.88.126,185.156.107.89,21285,8080,TCP,ALLOW,1005904,15961,11288,2.08,RULE-2774,accept,dmz,vpn,746.24,0.31,99.54,87.4,5293,False,1,DDoS,10,0.3980451997582201,0.7682144869756949,0.1494157,0.2765054,2,1,1,0
FW-20250702-0QNQ4IH2,7/2/2025 1:36,185.54.30.201,10.164.210.253,39459,0,ICMP,ALLOW,1200070,7279,14378,1.66,RULE-9542,accept,cloud,management,657.2,0.49,93.52,88.94,19960,False,1,DDoS,10,0.3973712706956584,0.8617910398224946,0.13006468,0.20025809,2,1,1,0
FW-20250530-UOL6EPIM,5/30/2025 8:56,185.67.215.139,185.233.214.177,60237,0,ICMP,ALLOW,3062849,18290,11479,11.13,RULE-1613,accept,vpn,vpn,291.73,0.47,90.6,81.67,7706,True,1,DDoS,10,0.3972764147950049,0.8580639909603703,0.1331588,0.20060645,2,1,1,0
FW-20250209-PIHOR2C9,2/9/2025 18:17,172.16.254.222,185.111.2.72,44585,5432,TCP,ALLOW,1798640,13517,18481,3.82,RULE-6462,accept,dmz,cloud,704.8,0.35,89.03,83.71,16002,False,1,DDoS,10,0.39719296197855725,0.7849802732695417,0.11087842,0.2957202,2,1,1,0
FW-20250415-93G3EZQF,4/15/2025 23:24,185.34.201.48,10.22.212.154,64765,8080,TCP,ALLOW,6742,18827,51,12.13,RULE-2054,accept,vpn,management,853.78,12.1,93.08,22.0,1,True,1,Latence / Perte paquet,10,0.3967867557956632,0.6093593283754158,0.038387135,0.5426138,2,1,0,1
FW-20250626-HJNK2CDY,6/26/2025 16:49,172.16.23.204,185.17.53.6,48651,8080,TCP,ALLOW,4631988,17872,12134,8.65,RULE-1332,accept,dmz,cloud,702.19,0.14,94.48,92.06,8742,False,1,DDoS,10,0.39677270403682363,0.8021553948873035,0.13346614,0.25469658,2,1,1,0
FW-20250607-8PUE2T6C,6/7/2025 8:52,10.220.210.229,10.59.220.208,39848,25,TCP,ALLOW,3392178,3924,15235,3.06,RULE-5575,accept,internal,internal,685.94,0.85,87.58,99.24,17016,True,1,DDoS,10,0.39660623722932203,0.80922137360756,0.12711228,0.25348505,2,1,1,0
FW-20250403-SFQJB7FE,4/3/2025 0:17,10.186.225.202,185.186.75.181,56553,443,TCP,ALLOW,2548020,635,9107,0.1,RULE-4894,accept,internal,external,268.02,0.58,88.79,89.82,7431,True,1,DDoS,10,0.3963118522996276,0.7396108894451169,0.2554066,0.19391808,2,1,1,0
FW-20250511-TQXXJV52,5/11/2025 17:35,10.148.112.247,185.76.36.21,19289,3389,TCP,ALLOW,1053046,20576,8921,19.15,RULE-6302,accept,internal,cloud,471.63,0.68,94.58,96.4,13997,True,1,DDoS,10,0.39610360630673674,0.7729306986428055,0.110084176,0.30529594,2,1,1,0
FW-20250201-R9AXRILI,2/1/2025 0:08,185.148.183.187,185.7.210.154,49465,80,TCP,ALLOW,11837,6367,36,16.6,RULE-6212,accept,external,vpn,1223.76,21.68,92.2,33.19,14,False,1,Latence / Perte paquet,10,0.39596149071344183,0.49222571944559934,0.023315022,0.67234373,2,1,0,1
FW-20250314-WKCE01U1,3/14/2025 5:18,185.208.41.50,185.164.244.29,18259,0,ICMP,ALLOW,1580404,12059,8610,8.08,RULE-3575,accept,cloud,external,599.36,1.13,98.8,80.7,9238,False,1,DDoS,10,0.3957736392491249,0.7505211233118735,0.1467919,0.2900079,2,1,1,0
FW-20250527-V4FDUW8S,5/27/2025 16:23,185.152.173.74,172.16.151.152,26550,5432,TCP,ALLOW,2969444,2684,12529,8.93,RULE-1821,accept,cloud,dmz,660.81,1.0,95.03,99.42,8261,False,1,DDoS,10,0.3956221601151209,0.8322234781929198,0.09539066,0.25925234,1,1,0,0
FW-20250217-UH6VEI1T,2/17/2025 0:26,10.211.34.70,10.247.253.118,47573,8080,TCP,ALLOW,17997,15299,66,20.22,RULE-7224,accept,internal,management,368.93,22.59,86.43,24.94,1,True,1,Latence / Perte paquet,10,0.39527751581321935,0.5643629603520267,0.07318565,0.54828393,2,1,0,1
FW-20250612-Z03RSDOM,6/12/2025 5:08,10.178.197.227,10.165.48.53,36945,8080,TCP,ALLOW,1510436,9716,8599,0.55,RULE-8467,accept,internal,internal,255.44,0.0,94.11,98.08,19203,True,1,DDoS,10,0.3950025014213698,0.7846292770302227,0.16662447,0.23375376,2,1,1,0
FW-20250319-YW05M7KR,3/19/2025 18:15,185.129.117.181,10.171.37.237,23675,53,UDP,ALLOW,4180398,14805,10305,12.03,RULE-3196,accept,vpn,internal,342.69,0.4,92.95,91.28,14116,True,1,DDoS,10,0.3947699916577357,0.8576483975249583,0.021976253,0.30468532,1,1,0,0
FW-20250625-GTWOUPR0,6/25/2025 22:45,10.112.59.150,185.207.51.217,44356,0,ICMP,ALLOW,8562,17548,52,15.43,RULE-6141,accept,internal,external,1202.51,15.14,96.61,39.05,4,True,1,Latence / Perte paquet,10,0.39466491597091435,0.5682934077738307,0.027745627,0.5879557,2,1,0,1
FW-20250622-Y4CE9EZM,6/22/2025 13:57,10.72.164.113,10.111.181.252,12581,53,UDP,ALLOW,3555161,16512,12739,11.94,RULE-5921,accept,management,internal,375.39,1.31,87.42,80.75,18280,False,1,DDoS,10,0.39465483757589775,0.8000844190339601,0.1758145,0.2080656,2,1,1,0
FW-20250508-25VA1OJ6,5/8/2025 6:55,185.121.59.206,185.243.92.181,22128,8080,TCP,ALLOW,1612419,3508,13169,9.83,RULE-3974,accept,vpn,cloud,714.44,1.16,98.53,93.73,11368,True,1,DDoS,10,0.3937303294101242,0.8510258553501617,0.13822672,0.19193842,2,1,1,0
FW-20250213-OBZHG216,2/13/2025 2:37,185.184.32.74,185.162.46.204,26066,0,ICMP,ALLOW,3779905,19983,15402,10.0,RULE-7445,accept,cloud,cloud,740.99,0.57,88.13,85.17,9130,False,1,DDoS,10,0.3935840953710727,0.8760010687479531,0.096866176,0.20788504,1,1,0,0
FW-20250328-1CBMXOQI,3/28/2025 12:24,185.116.237.216,185.18.239.3,61075,5432,TCP,ALLOW,4152275,15531,9360,10.62,RULE-3172,accept,vpn,vpn,756.36,0.59,88.79,88.4,19784,True,1,DDoS,10,0.39351881868321653,0.9447199389838861,0.033101644,0.20273487,1,1,0,0
FW-20250607-FOIL6B2J,6/7/2025 18:43,185.186.128.81,10.228.6.32,11248,443,TCP,ALLOW,1244766,9644,10009,5.98,RULE-3016,accept,external,management,259.92,0.93,99.91,97.62,5312,False,1,DDoS,10,0.39337507590576976,0.6749635995902113,0.13734595,0.36781567,2,1,1,0
FW-20250518-XOVFZ09E,5/18/2025 6:39,10.169.3.81,10.98.178.131,27749,0,ICMP,ALLOW,2515484,12256,15717,13.64,RULE-6953,accept,management,management,469.13,0.79,87.49,94.35,12369,False,1,DDoS,10,0.3932862852515366,0.797152988464113,0.09836006,0.2843458,1,1,0,0
FW-20250518-504JR0QL,5/18/2025 0:53,10.178.233.169,185.221.105.204,53194,3306,TCP,ALLOW,1642750,19734,9655,9.42,RULE-6020,accept,internal,external,771.88,0.93,90.74,89.42,8737,True,1,DDoS,10,0.39315167122648614,0.7330047206153408,0.10890588,0.3375444,2,1,1,0
FW-20250509-BRH9EO20,5/9/2025 23:30,10.72.62.111,185.11.246.48,55701,0,ICMP,ALLOW,3505481,18282,11517,0.34,RULE-6249,accept,management,vpn,431.32,0.57,98.86,86.69,9778,False,1,DDoS,10,0.39264594377295636,0.8383358303074975,0.12110818,0.21849382,2,1,1,0
FW-20250210-57B70HS5,2/10/2025 9:50,185.206.209.63,10.195.119.101,15372,80,TCP,ALLOW,1301776,10760,9905,5.57,RULE-5391,accept,vpn,internal,744.85,0.12,85.06,96.97,6909,True,1,DDoS,10,0.3925136905992137,0.724316442633899,0.120833516,0.3323911,2,1,1,0
FW-20250303-NJDGJJIH,3/3/2025 5:03,185.15.78.252,185.174.109.7,16340,8080,TCP,ALLOW,2767654,10501,18263,1.6,RULE-2418,accept,vpn,vpn,412.92,0.79,90.53,97.45,7223,True,1,DDoS,10,0.39191393618250653,0.8796593454320659,0.048049193,0.24803327,1,1,0,0
FW-20250423-IM7UMBEL,4/23/2025 19:23,172.16.222.201,185.244.200.79,52359,8080,TCP,ALLOW,1400970,17373,10262,16.31,RULE-4362,accept,dmz,cloud,759.85,1.33,94.56,99.3,12429,False,1,DDoS,10,0.3918718626473492,0.8055269361657339,0.13828932,0.23179933,2,1,1,0
FW-20250424-W18LE73F,4/24/2025 6:26,10.234.192.42,185.141.61.214,46492,53,UDP,ALLOW,3630512,14208,14484,4.32,RULE-9997,accept,internal,vpn,413.67,0.0,86.49,94.11,16973,True,1,DDoS,10,0.3917588013445896,0.8722051435814985,0.13313562,0.16993564,2,1,1,0
FW-20250305-E6IO5W5O,3/5/2025 22:06,185.210.206.121,10.29.143.76,24166,443,TCP,ALLOW,4908024,14760,19111,4.3,RULE-3832,accept,cloud,internal,511.66,1.27,93.21,93.63,6010,False,1,DDoS,10,0.39159212827971085,0.8228717169252188,0.064068265,0.2878364,1,1,0,0
FW-20250526-PBBOPBJJ,5/26/2025 21:30,10.165.131.178,10.175.18.50,20894,0,ICMP,ALLOW,3199946,11552,11102,6.49,RULE-8065,accept,management,management,575.23,0.98,95.2,90.05,11514,False,1,DDoS,10,0.39158970898304996,0.7840410630677526,0.04464788,0.34608018,1,1,0,0
FW-20250316-IVTXMZ95,3/16/2025 15:10,10.85.89.164,10.78.186.24,58663,22,TCP,ALLOW,3462313,14310,8664,7.98,RULE-4613,accept,internal,management,572.26,0.92,87.55,83.33,8440,True,1,DDoS,10,0.39154758826329816,0.7012925975154195,0.1393289,0.33402127,2,1,1,0
FW-20250708-JD1V5FMV,7/8/2025 19:16,185.7.226.117,185.132.197.177,12172,0,ICMP,ALLOW,1723826,5568,15522,1.36,RULE-9128,accept,cloud,vpn,531.49,0.79,94.75,84.84,8457,False,1,DDoS,10,0.39145681907885715,0.8132976710842086,0.10134987,0.25972292,1,1,0,0
FW-20250202-A7KUUE32,2/2/2025 10:37,10.24.97.103,185.38.115.82,41037,443,TCP,ALLOW,1447742,4654,9553,11.08,RULE-7569,accept,internal,external,302.05,0.0,86.67,97.91,12931,True,1,DDoS,10,0.39141452319242925,0.6911652090197314,0.11126304,0.37181532,2,1,1,0
FW-20250517-61AZF0XE,5/17/2025 23:36,185.88.100.60,10.87.214.20,28425,3306,TCP,ALLOW,3409693,10515,14265,16.76,RULE-9049,accept,external,management,458.66,1.08,93.2,90.76,18694,False,1,DDoS,10,0.39140568517728863,0.7977541191304985,0.059595674,0.31686726,1,1,0,0
FW-20250504-5UVCFH1A,5/4/2025 4:20,185.24.11.166,10.190.52.53,35239,25,TCP,ALLOW,2580,1799,8,5.86,RULE-7376,accept,vpn,management,1287.9,21.9,96.68,19.37,1,True,1,Latence / Perte paquet,10,0.3906078738768192,0.6275507182774817,0.05434001,0.4899329,1,1,0,0
FW-20250615-T1IXEMVG,6/15/2025 21:42,10.106.94.163,185.206.178.244,34666,80,TCP,ALLOW,3587023,19712,6562,11.12,RULE-8608,accept,management,cloud,395.79,0.1,99.83,95.78,6850,False,1,DDoS,10,0.3903096609562558,0.6980451027303702,0.15731138,0.3155725,2,1,1,0
FW-20250514-9Q3UHXR0,5/14/2025 4:52,185.90.200.250,185.238.203.89,12818,53,UDP,ALLOW,1449825,7021,15246,3.83,RULE-4251,accept,external,vpn,242.01,0.03,88.51,88.24,15149,False,1,DDoS,10,0.39027193221401707,0.7864469225094178,0.071678795,0.31269008,1,1,0,0
FW-20250208-PZO58760,2/8/2025 5:45,185.181.126.223,10.184.203.153,40587,8080,TCP,ALLOW,10615,13679,48,18.13,RULE-8827,accept,external,management,1405.85,13.0,90.63,35.11,1,False,1,Latence / Perte paquet,10,0.390027238689796,0.5521731190768954,0.06681949,0.5510891,2,1,0,1
FW-20250714-X2Z167U7,7/14/2025 23:14,185.169.203.42,10.140.12.138,60712,80,TCP,ALLOW,2540450,17158,16017,11.39,RULE-5379,accept,cloud,management,241.17,0.7,91.17,81.5,8103,False,1,DDoS,10,0.3897631300637186,0.7409403869953931,0.16067703,0.26767197,2,1,1,0
FW-20250709-CVXEOR3S,7/9/2025 17:42,10.105.32.65,172.16.78.228,33198,443,TCP,ALLOW,3710788,10789,11856,7.66,RULE-7643,accept,internal,dmz,696.51,0.72,90.19,90.11,14331,True,1,DDoS,10,0.38931758318549575,0.7135657851161414,0.06732978,0.3870572,1,1,0,0
FW-20250330-042CBC78,3/30/2025 1:28,185.40.98.55,185.50.63.226,48747,5432,TCP,ALLOW,2133709,11605,13448,17.85,RULE-4219,accept,external,vpn,240.23,0.82,97.25,99.02,11133,False,1,DDoS,10,0.38919582604890407,0.7949081700898807,0.14040412,0.23227519,2,1,1,0
FW-20250606-7EHBOIQR,6/6/2025 4:34,172.16.157.114,185.159.251.213,29868,5432,TCP,ALLOW,3035590,6697,16086,3.2,RULE-7928,accept,dmz,external,296.94,0.27,95.67,91.49,14429,False,1,DDoS,10,0.38906941615502383,0.7607896120238407,0.04190336,0.36451527,1,1,0,0
FW-20250701-2BPAIBU1,7/1/2025 3:00,10.172.100.160,172.16.136.243,57464,0,ICMP,ALLOW,16610,17964,69,6.6,RULE-8163,accept,internal,dmz,751.12,23.31,88.03,27.94,27,True,1,Latence / Perte paquet,10,0.3890353441112895,0.587645366750258,0.13866918,0.4407915,2,1,1,0
FW-20250316-NY7GP0M0,3/16/2025 8:13,10.19.120.204,185.210.178.188,42099,8080,TCP,ALLOW,8182,12814,41,9.09,RULE-5386,accept,internal,external,1311.6,22.43,99.24,27.56,22,True,1,Latence / Perte paquet,10,0.3889174897572778,0.5621481952373333,0.09206757,0.5125367,1,1,0,0
FW-20250519-9LD0C12D,5/19/2025 17:42,185.62.242.103,185.78.223.90,18835,443,TCP,ALLOW,1292481,6234,14472,11.25,RULE-6150,accept,vpn,external,428.35,0.0,99.94,91.98,16107,True,1,DDoS,10,0.3888731053752234,0.7373426709421069,0.14914447,0.28013217,2,1,1,0
FW-20250210-7V8U6OPG,2/10/2025 9:24,10.118.16.234,185.101.245.180,7168,8080,TCP,ALLOW,15764,12960,57,7.81,RULE-8364,accept,internal,vpn,605.38,21.35,93.44,33.61,7,True,1,Latence / Perte paquet,10,0.3887029129440475,0.5982954839393165,0.032868303,0.53494495,2,1,0,1
FW-20250520-NYRUDRW1,5/20/2025 14:39,172.16.202.124,185.153.60.226,46684,22,TCP,ALLOW,4990479,28811,18431,7.84,RULE-9678,accept,dmz,external,622.66,0.14,85.54,94.94,6436,False,1,DDoS,10,0.38860270683291187,0.8529584498501607,0.04773715,0.26511252,1,1,0,0
FW-20250513-KU2M8ELR,5/13/2025 4:49,185.241.105.152,185.197.7.67,33726,0,ICMP,ALLOW,4919194,14774,14793,3.29,RULE-6612,accept,external,cloud,226.97,1.19,91.94,89.45,11373,False,1,DDoS,10,0.3884776284087241,0.8296230360235393,0.096311025,0.23949882,1,1,0,0
FW-20250510-QH7XBLGJ,5/10/2025 6:23,185.214.15.222,185.233.123.34,40303,8080,TCP,ALLOW,4346,15253,39,14.96,RULE-7936,accept,external,vpn,1137.57,11.05,91.84,27.86,26,False,1,Latence / Perte paquet,10,0.38846725661517995,0.5111228507447784,0.041329607,0.6129493,2,1,0,1
FW-20250624-9RM5K9S7,6/24/2025 21:44,10.55.77.84,185.156.243.200,17346,5432,TCP,ALLOW,12402,4231,33,6.01,RULE-8552,accept,internal,cloud,1499.84,7.64,99.25,36.01,14,True,1,Latence / Perte paquet,10,0.3881890074216787,0.5849671798358751,0.15093441,0.42866543,2,1,1,0
FW-20250414-IYLJNDJY,4/14/2025 9:28,185.182.155.148,10.117.28.231,38627,8080,TCP,ALLOW,10697,3659,28,2.9,RULE-4930,accept,vpn,management,1305.04,21.46,95.41,31.91,9,True,1,Latence / Perte paquet,10,0.38788998250750734,0.6412888839718114,0.041896638,0.48048443,1,1,0,0
FW-20250329-H322UBM8,3/29/2025 5:09,185.115.172.116,10.49.125.224,56554,80,TCP,ALLOW,2196068,12911,13140,10.06,RULE-5969,accept,vpn,management,700.55,0.67,96.0,93.86,10233,True,1,DDoS,10,0.3878442238369457,0.7553388895389058,0.089875475,0.3183183,1,1,0,0
FW-20250612-0QL7RSSW,6/12/2025 15:08,185.57.201.201,10.255.19.183,31388,3389,TCP,DENY,16762,3997,41,3.23,RULE-9942,drop,external,internal,1305.8,10.78,87.41,34.48,1,False,1,Latence / Perte paquet,10,0.38772689032279445,0.6485447057403027,0.18025745,0.3343785,2,1,1,0
FW-20250623-L1KJ2HW6,6/23/2025 23:03,10.208.188.9,185.111.174.1,21337,25,TCP,ALLOW,3422637,14534,13287,18.23,RULE-6144,accept,management,cloud,396.32,0.45,85.44,94.35,9043,False,1,DDoS,10,0.3876991919267458,0.7596860160196669,0.09758999,0.30582157,1,1,0,0
FW-20250419-FQ8DCOI1,4/19/2025 18:06,185.144.73.226,10.7.206.62,55680,8080,TCP,ALLOW,3216445,10938,15342,10.05,RULE-8565,accept,vpn,management,467.58,0.36,90.53,92.96,6181,True,1,DDoS,10,0.38745295965884224,0.8121760625903038,0.045291677,0.30489114,1,1,0,0
FW-20250626-4S89WXDQ,6/26/2025 4:52,10.51.35.134,185.181.155.83,17081,0,ICMP,ALLOW,2884212,14313,13193,6.72,RULE-4562,accept,internal,vpn,733.26,0.38,92.47,86.56,11580,True,1,DDoS,10,0.38738584834807765,0.8236514424822824,0.047260314,0.2912458,1,1,0,0
FW-20250420-AE5BJNQJ,4/20/2025 1:14,172.16.38.93,10.125.211.209,42672,53,UDP,ALLOW,1906262,559,10448,9.59,RULE-4414,accept,dmz,management,777.59,1.02,95.77,87.42,12959,False,1,DDoS,10,0.38737756868771805,0.7968576210907725,0.14108098,0.22419411,2,1,1,0
FW-20250227-VLWCXSP3,2/27/2025 13:33,172.16.241.225,10.106.84.176,58764,3306,TCP,ALLOW,3058655,10625,12092,12.58,RULE-2345,accept,dmz,internal,569.92,0.0,95.86,95.36,9947,False,1,DDoS,10,0.3873505156004457,0.7107720034611309,0.10619589,0.34508365,2,1,1,0
FW-20250211-NZL38NDS,2/11/2025 2:16,185.46.247.80,172.16.57.7,61991,443,TCP,ALLOW,2149535,15683,17499,17.97,RULE-2298,accept,cloud,dmz,680.05,1.21,96.13,88.08,10205,False,1,DDoS,10,0.3871455777520034,0.810423970620064,0.051683303,0.29932946,1,1,0,0
FW-20250419-TSDYB3OJ,4/19/2025 17:04,185.10.252.111,185.66.75.143,53916,0,ICMP,ALLOW,18940,6444,50,15.63,RULE-7636,accept,vpn,cloud,940.44,10.85,89.76,31.2,23,True,1,Latence / Perte paquet,10,0.38712070491001255,0.5852458657647743,0.03923033,0.5368859,2,1,0,1
FW-20250512-CB17MXI5,5/12/2025 15:08,10.160.245.103,10.221.244.226,48254,0,ICMP,ALLOW,12966,11429,48,15.49,RULE-4009,accept,internal,management,1411.67,21.05,93.37,29.86,1,True,1,Latence / Perte paquet,10,0.3870130635865108,0.57123042309808,0.020301407,0.56950736,2,1,0,1
FW-20250222-EMP4OXDP,2/22/2025 19:12,185.52.82.72,185.250.198.226,6351,8080,TCP,ALLOW,3319291,15249,11226,3.07,RULE-8410,accept,cloud,external,239.87,0.54,98.61,83.94,7015,False,1,DDoS,10,0.3868320261333597,0.7985600307268538,0.10883863,0.25309741,2,1,1,0
FW-20250601-9U2O0IEX,6/1/2025 16:49,172.16.244.89,10.113.108.100,14745,22,TCP,ALLOW,1982549,17585,17022,6.97,RULE-2148,accept,dmz,management,248.4,0.0,92.75,83.8,11578,False,1,DDoS,10,0.38663324328348975,0.7403855319942815,0.05026551,0.3692487,1,1,0,0
FW-20250515-RJT5VIZS,5/15/2025 2:05,172.16.119.100,185.177.94.24,22479,8080,TCP,ALLOW,11502,10131,43,10.08,RULE-7524,accept,dmz,cloud,1009.7,17.11,85.7,25.7,1,False,1,Latence / Perte paquet,10,0.3863835056189733,0.4530270604980103,0.04873191,0.65739155,2,1,0,1
FW-20250316-1AL9BSZS,3/16/2025 13:36,185.179.32.33,185.41.31.119,57717,25,TCP,ALLOW,3356072,14609,7546,9.41,RULE-1083,accept,external,external,354.25,1.23,88.74,96.38,15892,False,1,DDoS,10,0.38625058650948385,0.6927499136322075,0.09347469,0.37252715,1,1,0,0
FW-20250623-48NJTN3K,6/23/2025 2:06,185.42.249.51,185.181.16.42,60976,80,TCP,ALLOW,4504,3165,15,0.1,RULE-3190,accept,cloud,cloud,1261.42,20.87,99.79,33.43,13,False,1,Latence / Perte paquet,10,0.3860303086422891,0.6361668623635204,0.16584574,0.35607833,2,1,1,0
FW-20250317-JOSJQ9V3,3/17/2025 13:43,185.186.40.118,185.48.175.164,4337,3389,TCP,ALLOW,3949,11312,30,0.1,RULE-8823,accept,cloud,cloud,1152.9,14.27,93.85,31.57,21,False,1,Latence / Perte paquet,10,0.3856985358717304,0.4800938482052867,0.050032064,0.6269697,2,1,0,1
FW-20250531-0CA99IX0,5/31/2025 13:53,172.16.176.175,10.203.135.238,41141,53,UDP,ALLOW,4508333,11568,10308,2.82,RULE-6086,accept,dmz,management,729.58,0.19,89.0,91.35,15788,False,1,DDoS,10,0.3854250148967922,0.8171631316947997,0.030575383,0.30853653,1,1,0,0
FW-20250615-C77A0A8H,6/15/2025 19:49,172.16.126.6,10.39.40.41,55738,5432,TCP,ALLOW,1935566,17389,16953,16.67,RULE-8221,accept,dmz,management,629.64,0.52,96.25,86.23,13658,False,1,DDoS,10,0.38535273557828775,0.8185248743273889,0.06425119,0.27328214,1,1,0,0
FW-20250504-KTZFKMF1,5/4/2025 5:00,10.227.132.175,10.95.69.250,4460,443,TCP,ALLOW,4507240,11130,9669,12.3,RULE-1315,accept,internal,management,319.07,0.0,90.21,86.9,17678,True,1,DDoS,10,0.3848995000277196,0.7541925736231312,0.046804454,0.35370147,1,1,0,0
